institution_id,language_code,institution_international_name
190778170,zh,英國通訊管理局
1310784620,en,Norwegian Water Resources and Energy Directorate
12153360,tr,Şota Rustaveli Devlet Üniversitesi
114457229,sk,Université de Genève
2802359038,es,Hospital Italiano de Buenos Aires
4210110474,en,KKCG (Czechia)
132286405,tr,Kadir Has Üniversitesi
4210115637,en,Magnes Collection of Jewish Art and Life
4210143763,en,International Summer School of Photography
64180646,ig,International Institute of Tropical Agriculture
177336056,nn,Osram
4210135763,en,Asklepion
84641585,gpe,Sokoine University of Agriculture
199639920,fr,université Truman State
2803066834,ur,میلان کا پولی کلینک
8961855,yo,National Autonomous University of Mexico
330528248,pt-br,Universidade Estadual do Vale do Acaraú
145845281,se,Chiriquí autonomalaš universitehta
4210151815,en,Marshall Motor Holdings (United Kingdom)
1335242752,uz,Physicians for Human Rights
173085932,hu,Bécsi Zene- és Előadóművészeti Egyetem
40597779,es,Universidad federal Urdu
1286192518,zh,北亞利桑那博物館
176692203,cy,Prifysgol Amaethyddol a Mecanyddol Alabama
2801739420,en,Norwich University of the Arts
7715029,pl,Królewska Akademia Muzyczna
1287339526,zh-hant,印度儲備銀行
4210090659,en,Hosokawa Micron (United Kingdom)
74543514,de,Hastings College
32366509,zh-hans,奥帕瓦西里西亚大学
114090438,pt,Universidade de Frankfurt
4390039224,en,KMAN Research Institute
43666680,bn,আঞ্চলিক মেডিকেল সায়েন্সেস ইনস্টিটিউট
4210118007,en,FONA International (Canada)
161046081,sco,Varsity o Freiburg
4210143328,en,Zetetic Institute
2800685081,sl,Tata Chemicals
4210152498,en,Ogilvy Public Relations (United States)
2800972416,zh-hans,德国铁路
2801357364,en,League of European Research Universities
4210116224,en,Doha Centre for Media Freedom
2803048252,nl,Forth Valley Royal Hospital
74760111,en,Texas Instruments
1286959531,zgh,ⵜⵉⵎⵜⵜⴰ ⵉⵎⵓⵏⵏ
1335690138,sl,Suzuki
1310439424,hak,Accenture
4210161846,en,Nano-Convergence Foundation
2800821610,sl,Vlada Španije
98259816,sv,Birkbeck College
11317958,sv,Seattle Pacific University
33976269,ka,Xerox
4210106623,en,OptiNose (United States)
202262619,cy,Rhaglen Amgylcheddol y Cenhedloedd Unedig
4210140073,en,Centre for Remote Health
140963716,fa,لوک اویل
154549908,mr,"भारतीय तंत्रज्ञान संस्था, जोधपूर"
1295636932,en,Society of Actuaries
2802994541,nb,Southwest Airlines
146644014,szl,Millikin University
51158804,da,Massey University
204205638,ar,جامعة أوسترال
184886455,azb,مرسک
2801529014,ro,Universitatea de Științe Agronomice și Medicină Veterinară din București
27639287,arz,جامعة شمال شرق الينوى
220249241,ko,프레저 연구소
150913223,sv,Texas Woman's University
173388201,ru,Хьюстонский университет в Виктории
35440088,gsw,ETH Züri
50379099,en,Adana Science and Technology University
4210121666,en,Sociedad Hispano Mundial
4210111587,en,Education & Research Foundation
4210120236,en,Hochschule für den öffentlichen Dienst in Bayern
43579087,es,Universidad de Wisconsin–Milwaukee
143868143,de,Anhui-Universität
23277345,ja,ベルリン＝ブランデンブルク科学アカデミー
184942183,nn,Universitetet i Oslo
910623958,th,บอมบาร์ดิเอร์
2802752540,fr,Bibliothèque municipale de Prague
4210141641,en,IIT@Harvard
3132931743,zh-hans,基加利大学
1285985921,ku,ILO
1298563314,ar,أكشن إيد
885979982,id,Rio Tinto Group
4210124432,en,Bayer (Italy)
125839683,es,Instituto de Tecnología de Beijing
2802208705,nl,Danderyds sjukhus
3132585960,en,Arizona Board of Regents
1323199999,sc,Central Intelligence Agency
133984924,he,אוניברסיטת דושישה
4210118924,en,Department of Education
184942183,gl,Universidade de Oslo
4210111900,en,Missouri Bone and Joint Center
2801156163,gl,Screen Australia
198587356,ku,Zanîngeha Semsûrê
4210097801,en,Chaowei Group (China)
4210116662,en,Leipzig Heart Institute
887968799,uk,Рейнсько-Вестфальський технічний університет Аахена
130054616,de,Katholische Universität Córdoba
4210122287,en,Control Systems Research (United States)
4210161389,en,Efficient Pharma Management (Taiwan)
1296644651,pa,ਹਾਵਰਡ ਬ੍ਰਾਊਨ ਹੈਲਥ
165488384,tr,General Mills
4387152559,en,Departament de Recerca i Universitats
166459259,ary,الجامعة د شيراز
2801005922,vec,Ceratizit
4210099099,en,Areta (Slovakia)
39387349,sl,Univerza Gabriele d'Annunzio
2801247003,de-ch,Wirtschafts- und Sozialrat der Vereinten Nationen
2800830135,de,Novant Health
863786607,pcd,Fresenius
4210144700,en,Kishiwada Tokushukai Hospital
49278261,mr,आसाम विद्यापीठ
51490070,tl,Pamantasang Estatal ng Transnistria Taras Shevchenko
887064364,uk,Амстердамський університет
2801401862,en,Universal Health Care Foundation of Connecticut
3129359431,zh-hans,波兹南美术学院
33375025,hy,Airbus
165139151,zh,北德克萨斯大学健康科学中心
56490300,sr,Сибирски државни ваздухопловни универзитет
4210124006,en,Moving the GoalPosts
23906160,nb,Universitetet i Tripoli
2802460994,arz,جامعة ويليام بن
4210132450,en,Magnus Chemicals (Canada)
93906172,ceb,Anyang University
1311501597,sv,National Association for the Advancement of Colored People
155707491,he,קולג' הוורפורד
24603500,ru,Массачусетский университет в Амхерсте
4392021222,en,R. R. Lalan College
4210149312,en,Andrew Faulkner Associates
14429277,eo,Academia Nacional de Medicina
20039902,zh-hant,數位策展中心
4210139008,en,Colt International (United States)
99263050,fr,World Federation for Mental Health
3130705525,en,Universidad Monteávila
194450716,da,Jilinuniversitetet
106118109,lv,Lorānda Ētveša universitāte
4210116631,en,Pelčák a Partner Architekti
3130385489,tt,Украина Президенты каршындагы Милли дәүләт идарәсе академиясе
118746106,ru,Вустерский Колледж
111325124,ur,ایتھنز اسکول آف فائن آرٹس
176279760,it,Università di Phoenix
2802232195,de,Finley Hospital
141596103,vi,Đại học Lisboa
1338293689,ast,English Heritage
195939026,bg,Каледонски университет
154130895,hyw,Օքլըտնի Համալսարան
139347817,et,Ameerika Ühendriikide Postiteenistus
4210098590,en,Alstom (Germany)
184139950,zh-sg,莫斯科国立国际关系学院
99065089,zh-hant,清華大學
4388446360,en,Institute of Public Health Zadar
2801560603,myv,Анкоридж
134231150,fi,Lubumbashin yliopisto
2800263200,nl,regering van Ierland
4210106009,en,Research and Development National Institute for Metals and Radioactive Resources
2801884250,uk,BBC
2802340896,ro,Observatorul de pe Muntele Purpuriu
37415318,ga,Coláiste Bates
55990551,ga,"Ollscoil Wollongong, Dubai"
2801153862,it,Escuela Oficial de Idiomas
2799369990,de,Frauen in der Politik
1283473643,fr,Honda
159595087,en,Greek Atomic Energy Commission
1306339040,pl,Ericsson
4210157128,en,Institut National d'Excellence en Santé et en Services Sociaux
11385950,nl,Conselho Nacional de Desenvolvimento Científico e Tecnológico
19722,pt-br,Universidade Ateneu de Manila
4210097744,en,LAC (Czechia)
45204951,sq,Universiteti i Kalabrisë
11880225,ta,தேசிய தொழில்நுட்பக் கழகம் கர்நாடகம்
61152923,ga,Cabot Corporation
208109033,es,Consejo Nacional de la Juventud de Irlanda
106745318,nl,National Marine Fisheries Service
2800915623,it,Police Scotland
17145004,nl,Northwestern Polytechnical University
20529979,de,Universität für Elektrokommunikation
933054736,ca,Acadèmia de Defensa del Regne Unit
4210141793,en,Alexia Foundation
3129949034,en,Lewisham College
4210089024,en,Meloche (Canada)
114526571,ar,كلية كونكورديا
31079310,fa,دانشگاه البیت
2803038625,it,Pacific Northwest College of Art
70983195,pt-br,Universidade de Syracuse
3132934759,be,Калаідаскі ўніверсітэт прыкладных навук
2799432993,fa,گروه آسی
96840727,pt,Universidade Cheikh Anta Diop
161127581,ceb,Computer Science Institute - Federal Fluminense University
80018011,eo,ludo
2802042106,ja,米国ホスピス・緩和医療学会
4210112452,en,École des Métiers de l’Environnement
114616248,sah,Пензатааҕы судаарыстыбаннай университет
116083870,zh-hant,兒童腫瘤學組織
107672454,id,Perguruan Tinggi Dartmouth
2801732363,zh-cn,美国心理分析师协会
130442723,cy,Prifysgol Ffederal Rio Grande do Sul
2799743801,eo,Pekina Planetario
2800696149,nds,Burundi
4210088458,en,Planetary Data System
2800088053,en,Irish Congress of Trade Unions
160445382,ja,都留文科大学
4210115964,en,TÜV SÜD (Germany)
4210088792,en,United States Army
926574661,tg,Донишгоҳи Лейпзиг
251424209,eu,Gironako Unibertsitatea
860388503,en,Sias University
4210154902,en,Nepal Water Conservation Foundation
91720666,et,École supérieure des sciences commerciales d'Angers
4210112712,en,Introhive (Canada)
4210146400,en,San Diego Cardiac Center
2865155307,gpe,DataLink University College
97105231,sl,Gratz College
2799626985,sa,महात्मा गान्धी अन्तर्राष्ट्रीय हिन्दी विश्वविद्यालयः
195931504,eo,Universitato Egerton
204730241,zh-cn,巴黎大学
4210095656,en,St. Louis County Historical Society
3132585960,it,Arizona Board of Regents
75357094,zh-hans,国立云林科技大学
79576946,ast,Universidá de Pennsylvania
156918239,ga,Intertek
246527472,ha,Jami'ar Hargeisa
2802363410,vi,Tòa án Tối cao Hàn Quốc
161222507,zh-hans,国家开放大学
4210121728,en,Care International
4210117270,en,Housing Studies Association
4210107617,en,Institute for Solid State Physics and Optics
3129856683,zh,高崎商科大學
3131869939,zh-hant,NBC環球
119868032,zh-cn,山西农业大学
6406202,dag,University of Benin
45129253,fr,University College de Londres
3122748864,ar,جامعة غالاتس
173153313,cs,Vitebská státní univerzita
48379061,uk,Університет Шахіда Бехешті
111428342,ca,Universitat Hitotsubashi
141595442,os,Бухаресты университет
205640436,tl,Pamantasang Curtin
2800016580,et,Battery Park
2802553946,ast,Palastmuseum
8408910,zh-cn,卡迪夫威尔士学院大学
179066132,de,Slowenische Akademie der Wissenschaften und Künste
48379061,es,Universidad Shahid Beheshti
14116566,eo,Vuhana Politekniko
2800295664,es,RCA Corporation
2800618543,et,Richard Dimbleby
4210089370,en,Atrad (Australia)
133999245,hy,"Նևադայի համալսարան, Լաս Վեգաս"
2800284293,zh,法蘭西基金會
2802166871,pt,Universidade Católica do Norte
3132355903,cy,Prifysgol Elizade
1320697193,lt,Canon
45129253,en-gb,University College London
2802549531,it,Istituto di ricerca matematica di Oberwolfach
4210165508,en,Ultrasion (Spain)
24190266,ga,HSBC
154130895,tt,Окленд университеты
4210140115,en,Lamik (Spain)
102190016,ru,Университет Новой Каледонии
102808428,sl,Državna univerza v Tbilisiju
4210106890,en,Thor Technologies (United States)
98298690,en,I-Shou University
114832834,tr,Tulane Üniversitesi
3133281760,en,H. Councill Trenholm State Technical College
2800530175,fa,سازمان فضایی ایتالیا
4210144197,en,Canadian Foundation for AIDS Research
115596727,ko,오스트레일리아 연방 경찰
84218800,be-tarask,Каліфарнійскі ўнівэрсытэт у Дэйвісе
184746854,zh-sg,林肯大学
41125697,de,AgResearch
172363630,ko,유럽 대학교
145388677,din,Adarwäl
4210136086,en,Jarvik Heart (United States)
4210161323,en,Ketonex (United Kingdom)
161913731,ca,Universitat d'Al-Ain
2724335451,bn,এইচটিসি
1281661879,en,Reuben H. Fleet Science Center
4210100849,en,Winnipeg Institute for Theoretical Physics
4387154853,en,Kesmonds International University
103911934,id,Universitas Filipina
2800770947,en,Rashid Hospital
505182,bn,"জাতীয় টেক্সটাইল বিশ্ববিদ্যালয়, পাকিস্তান"
4210118645,en,Korean Educational Idea Association
70848387,nl,Otter Tail Corporation
2799616593,ce,Нохчийн пачхьалкхан хьехархойн институт
2801777978,ja,超心理学財団
49663120,es,Universidad de Quebec
198105771,zh-hant,泰國農業大學
2799544991,cs,Deutsche Welle
177065122,ga,Occidental Petroleum
19990685,en,Academy of Sciences of Albania
2802810643,ur,اوکلاہوما پینہینڈل اسٹیٹ یونیورسٹی
137975476,eo,Universitato Ŝinŝu
42066560,ru,Barco
2799594227,nl,Seton Medical Center
1282770075,ru,Tektronix
184692499,ru,Государственный университет Остин Пии
4210129649,en,Escola Superior Aberta do Brasil
86519309,nn,University of Texas
20230540,de,Universität Miskolc
113979032,mi,pae tīhau
4210115658,en,Taiwan Design Center
104954885,udm,Ижысь техникая кун университет
75746372,tr,ZTE
4210166212,en,Melbourne Genomics Health Alliance
4210162132,en,L.Garde (United States)
126477371,uk,Університет Мухаммеда V
80611190,ko,전북대학교
145686274,pt,IG Metall
124386471,cy,Prifysgol Khulna
4210090207,en,European Remanufacturing Council
130701444,be-tarask,Джарджыйскі тэхнічны ўнівэрсытэт
3174185376,ja,中国南方工業集団
121797337,smn,Leiden ollâopâttâh
106887733,zh,诺维信
4210108140,en,Shaoxing City Women and Children Hospital
63434480,pl,Instytut Stosunków Międzynarodowych
1290603121,bs,Svjetska zdravstvena organizacija
4210087800,en,Universidad Nacional José María Arguedas
2800295664,en,RCA Corporation
176037994,nl,Universiteit van Erzincan Binali Yıldırım
51556381,sl,Univerza Virginije
2802403929,en,Association for Information Science and Technology
36258959,en,"University of California, San Diego"
129252642,ca,Uninett
137613304,uk,Університет Аль-Баат
185641255,ru,Военный институт Виргинии
