work_id,author_first,author_et_al,institution_first,institution_et_al,title,source,pub_year,volume,issue,pages,doi,pmid,work_type,n_cits,n_self_cits
2497974030,John Albert White,,,,"17. ""Balanced Antagonisms"" in Action",Princeton University Press eBooks,1964,,,310-329,10.1515/9781400877201-019,,book-chapter,0,0
2024679001,Lisa M. Guth,Rainer Rauramaa,"University of Maryland, College Park",,Genetic influence on athletic performance,Current Opinion in Pediatrics,2013,25,6,653-658,10.1097/mop.0b013e3283659087,24240283.0,review,136,1
4256663632,Leo V. Ryan,,,,Einführung,Gabler Verlag eBooks,1967,,,7-8,10.1007/978-3-663-02680-8_1,,book-chapter,0,0
1989056135,J. Solecki,,Maria Curie-Skłodowska University,,Studies of 90Sr concentration and migration in the soils of the Łęczna-Włodawa Lake District,Journal of Radioanalytical and Nuclear Chemistry,2007,274,1,27-38,10.1007/s10967-006-6889-x,,article,13,4
4388353560,Lydia Goehr,,,,Werktreue: Confirmation and Challenge in Contemporary Movements,,2007,,,243-286,10.1093/oso/9780195324785.003.0010,,book-chapter,0,0
2125940589,Honglin Fu,Hun‐Tong Tan; Jixun Zhang,,,Effect of Auditor Negotiation Experience and Client Negotiating Style on Auditors' Judgments in an Auditor-Client Negotiation Context,Auditing A Journal of Practice & Theory,2011,30,3,225-237,10.2308/ajpt-10114,,article,39,0
2093651814,Yoshitomo Okajima,Yuzo Tanabe; Masaki Takayanagi; Hiroyuki Aotsuka,Boston Children's Hospital,,"A follow up study of myocardial involvement in patients with mitochondrial encephalomyopathy, lactic acidosis, and stroke-like episodes (MELAS)",Heart,1998,80,3,292-295,10.1136/hrt.80.3.292,9875091.0,article,90,0
1977518182,Kuo-Jang Kao,W J Riley,University of Florida,,Genetic predetermination of quantitative expression of HLA antigens in platelets and mononuclear leukocytes,Human Immunology,1993,38,4,243-250,10.1016/0198-8859(93)90551-b,8138419.0,article,21,5
59143911,Francisco Segura Riveiro,,,,Actualidad de los principios e inspiraciones del Código Civil chileno,Revista de derecho,2006,,219,29-52,,,article,0,0
2059233998,Vladimir Oliker,,Emory University,,Differential equations for design of a freeform single lens with prescribed irradiance properties,Optical Engineering,2013,53,3,031302,10.1117/1.oe.53.3.031302,,article,18,4
4299565188,Bryn Caless,Jane F. Owens,,,Is the law on my side? Relationships between the PCC and the chief police officer team,Policy Press eBooks,2016,,,65-94,10.51952/9781447320722.ch003,,book-chapter,0,0
1202022494,Hans‐Peter Schwarz,,,,Francesco da Volterra,,1990,,,215,10.1007/978-3-663-05290-6_53,,book-chapter,1,0
2586228203,Jana Dudová,,,,Kielka uwag o možlivych konfliktach w procedurze ocenyoddzialywania na šrodowisko w Republice Czeskiej,,2011,,,,,,article,0,0
4388227789,Atte Moilanen,Ian R. Ball,,,Heuristic and Approximate Optimization Methods for Spatial Conservation Prioritization,Oxford University Press eBooks,2009,,,58-69,10.1093/oso/9780199547760.003.0005,,book-chapter,5,0
1158248294,María Dolors Oller Sala,,,,El desafío de la democracia deliberativa,Sociedad y utopía: Revista de ciencias sociales,2013,,42,161-174,,,article,0,0
2908272350,Shan Arif,Muhammad Imran; Muhammad Adnan Iqbal,University of Agriculture Faisalabad,Western Sydney University,Modes of Anti-angiogenesis in Chemical Perspectives,Journal of Angiotherapy,2019,1,2,,10.25163/angiotherapy.12000426670119,,article,1,0
823195726,Eitan Pe’er,,Rambam Health Care Campus,,Progestogens and Breast Cancer,Springer eBooks,2015,,,149-158,10.1007/978-3-319-14385-9_10,,book-chapter,0,0
2345482054,泰輔 岡本,修平 岡本; 翔馬 土井; 沙也加 石原; 雄祐 東野; 麻友 泉野; ...; 安貴子 齊藤,,,P-17 プロアントシアニジンの化学 : 効率的合成法の開発ならびに化学生物学研究(ポスター発表の部),天然有機化合物討論会講演要旨集,2012,,54,315-320,,,article,0,0
2418502084,Mai Yl,Ho‐Hsiung Lin; Chang Dy; Chen Ck; Wen‐Fang Cheng; GC Tseng; Shu‐Chien Huang,National Taiwan University Hospital,,Scalene lymph node metastases with the negative pelvic nodes in invasive cervical carcinoma.,PubMed,1996,95,1,73-5,,8640102.0,article,1,0
4316082764,,,,,Explosive volcanism and the Laacher See eruption,Aarhus University Press eBooks,2017,,,49-78,10.2307/j.ctv35r3vp1.9,,book-chapter,0,0
4367459765,Jennifer Dinh,Meghan M. JaKa; Thomas E. Kottke; Jacob Haapala; Rachael L. Rivard; Abigail S. Katz; ...; Jeanette Y. Ziegenfuss,HealthPartners,United Language Group (United States); Minnesota Department of Health,Survey-based Evaluation of a Fish Consumption Information Dissemination Campaign Within an Integrated Health System: Learnings From ChooseYourFish,Journal of Primary Care & Community Health,2023,14,,215013192311699,10.1177/21501319231169998,37119036.0,article,0,0
4251305306,,,,,Sterility Mislabeling Leads to Spinal System Recall,Biomedical Safety & Standards,2003,33,15,115,10.1097/00149078-200309010-00004,,article,0,0
4287537118,Kathrin Leinweber,,Accadis Hochschule Bad Homburg,,Werde der Star deines Lebens – Vom Paradiesvogel zum Newcomer-Künstler aus „The Voice of Germany“: Interview mit Manuel Lojo,Springer eBooks,2023,,,51-66,10.1007/978-3-658-40052-1_4,,book-chapter,0,0
4229859735,Christoph Kleineberg,,Leuphana University of Lüneburg,,Conclusion,SpringerBriefs in law,2019,,,61-62,10.1007/978-3-030-11358-2_5,,book-chapter,0,0
3012233809,W. J. Wojtowicz,,,,No changes in the pipeline volume for 2019-2020,,2019,,,,,,article,0,0
3206507409,Klaus Detert,Wolfgang Bertram; H. Buhl,Folkwang University of the Arts,Allgemeine Elektrizitäts Gesellschaft (Germany); Deutsches Forschungsnetz,Short-time investigations into the selection of stainless chromium steels with improved corrosion fatigue resistance,,1980,31,6,439-446,,,article,0,0
2514507004,Frédéric Bonell,Stéphane Andrieu,Institut Jean Lamour,,Electron diffraction study of the plastic relaxation of MgO epitaxially grown on BCC FeV(001) alloys by varying the lattice mismatch,Surface Science,2017,656,,140-147,10.1016/j.susc.2016.08.001,,article,5,0
3216216523,Richard X. Touret,Nicholas C. Durofchalk; Karim G. Sabra,Georgia Institute of Technology,,Quantifying the influence of the range and motion of shipping sources on the ray-based blind deconvolution (RBD) algorithm,The Journal of the Acoustical Society of America,2021,150,4_Supplement,A82,10.1121/10.0007699,,article,0,0
4214806032,Smaïl Tedjini,Valentina Palazzi; Konstantinos Zannas,,,MTT-S Technical Committee 26 Report [MTT-S Society News],IEEE Microwave Magazine,2022,23,4,18-22,10.1109/mmm.2022.3141833,,article,0,0
4385496344,Ben Walters,Mohan V. Jacob; Amirali Amirsoleimani; Mostafa Rahimi Azghadi,James Cook University,York University,A Review of Graphene‐Based Memristive Neuromorphic Devices and Circuits,Advanced Intelligent Systems,2023,5,10,,10.1002/aisy.202300136,,review,8,2
4235647496,Elosha Eiland,Chike Nzerue; Marquetta Faulkner,Meharry Medical College,,Preeclampsia 2012,Journal of Pregnancy,2012,2012,,1-7,10.1155/2012/586578,22848831.0,review,168,0
347786161,James R. LaBonte,,,,"Eradication of an exotic ambrosia beetle, Xylosandrus crassiusculus (Motschulsky), in Oregon",,2011,,,41-43,,,article,1,0
2907466576,Patrick L. Kerr,,,,"A critical review of sexism, racism, and aggression in female survivors of sex trafficking",Routledge eBooks,2018,,,130-152,10.4324/9781315163697-8,,review,0,0
2763754000,Peyman Esmaeili Fard Barzegar,Ghasem Farjani Kish; Amir Mohammad Rahmani,,,"Arthrogryposis and prognathia in a lamb in Lorestan, Iran",,2017,,,,10.13140/rg.2.2.29096.47360,,article,0,0
2774071477,Jarmila Filadelfiová,,,,"Ženy, muži a vek v štatistikách trhu práce.",,2007,,,,,,article,2,0
4385262776,Alex Sabastia,Jean-Yves Formentin,Centre Camille Jullian,Science Club,"L'épave Mèdes 6, EA2172",HAL (Le Centre pour la Communication Scientifique Directe),2020,,,,,,preprint,0,0
1633740828,Maria Teresa Pedrocco Biancardi,,,,Motivazioni e significati dell'adozione,,2000,,4,1000-1012,10.1400/71637,,article,0,0
2067005676,Richard C. Sonnichsen,,Federal Bureau of Investigation,,Advocacy evaluation: A model for internal evaluation offices,Evaluation and Program Planning,1988,11,2,141-148,10.1016/0149-7189(88)90005-5,,article,28,4
2808297365,Rodiyah Soekardi,Utari Marlinawati,,,EFEKTIVITAS PENDIDIKAN KESEHATAN TENTANG HIV-AIDS PADA IBU RUMAH TANGGA PESERTA ARISAN DI PERUM KORPRI UPN SAMBIROTO PURWOMARTANI SLEMAN YOGYAKARTA 2017,Medika Respati : Jurnal Ilmiah Kesehatan,2018,13,1,8-15,10.35842/mr.v13i1.123,,article,0,0
2470555466,Amal Mattu,,"University of Maryland, Baltimore",,Foreword,Emergency Medicine Clinics of North America,2010,28,3,xiii-xiv,10.1016/j.emc.2010.06.008,20709235.0,article,0,0
1496453603,A. Grenci,,"Rutgers, The State University of New Jersey",,Applying New Diabetes Teaching Tools in Health-Related Extension Programming.,The Journal of Extension,2010,48,1,,,,article,6,0
2324909598,D. A. Slattery,,Eastman Dental Hospital,,A Comparative Analysis of the Class III Malocclusion with and without an Anterior Mandibular Displacement on Closure,British Journal of Orthodontics,1988,15,1,33-40,10.1179/bjo.15.1.33,3164212.0,article,0,0
2312347773,Maria Elena Pinglo,Mariano Cortes; M. J. Lea,,,Affordable housing finance learning product : concept note,,2015,,,1-8,,,article,0,0
2140664137,C. A. Goodrich,G. J. Taylor; K. Keil; W. V. Boynton; D. H. Hill,,,Petrology and chemistry of hyperferroan anorthosites and other clasts from lunar meteorite ALHA81005,Journal of Geophysical Research Atmospheres,1984,89,S01,,10.1029/jb089is01p00c87,,article,36,2
2065338785,Charles M. Marson,Robert C. Melling; Simon J. Coles; Michael B. Hursthouse,University College London,Queen Mary University of London; University of Southampton,"Synthesis of (3S,3S′,4S,4S′)-1,1′-ethylenedipyrrolidine-3,3′,4,4′-tetraol and related diamino diols: donor–acceptor hydrogen-bonding motifs of the C2 symmetric 3,4-dihydroxypyrrolidine unit",Tetrahedron Asymmetry,2005,16,16,2799-2809,10.1016/j.tetasy.2005.07.024,,article,3,0
4315751297,Dr.Gayathri P.S,Dr.Priya Ramani; Haleema Fathima.S; H. L.-B.; Hima preethi.T; Dr.Sreedevi.J,,,A Survey on the Knowledge in General Population about Diabetes and Lifestyle,Zenodo (CERN European Organization for Nuclear Research),2023,,,,10.5281/zenodo.7527700,,article,0,0
2471471100,Cristina Cambra,,,,Dislàlies i disfèmies: valoració i intervenció,,2016,,,,,,article,0,0
4392483295,Carlos Toledo Fleury,,Instituto Adolfo Lutz,,"Sobre um caso fatal de ""strongyloidiasis""",REVISTA DO INSTITUTO ADOLFO LUTZ,1944,4,1-2,207-209,10.53393/rial.1944.4.33134,,article,2,0
2350844320,Xiang Wang,,,,Study on the use of modern analytical detection in the identification of traditional Chinese medicine,China Modern Medicine,2012,,,,,,article,0,0
2083260299,Andrew J Sands,Brian Edis; Andrew Cochrane,Royal Children's Hospital,,Giant Left Atrial Aneurysm in a 15-Month-Old Child,Circulation,2003,108,21,2722-2723,10.1161/01.cir.0000079093.31510.e6,14638527.0,article,3,0
34155136,秀樹 河合,Hava Avraham; 佳弘 南谷; 純一 小川,,,Direct interaction between BRCA1 and ER regulates VEGF transcription and secretion in breast cancer cells,日本外科学会雑誌,2003,104,,284,,,article,0,0
4252920247,,,,,"James Tyrrell to John Locke, c. Saturday, 4 March 1684 [lockjoOU0020609b1c]",Electronic Enlightenment Scholarly Edition of Correspondence,2023,,,,10.13051/ee:doc/lockjoou0020609b1c,,dataset,0,0
2984833534,Md. Nasim Haidar,M. Babul Islam; Utpala Nanda Chowdhury; Md. Rezanur Rahman; Fazlul Huq; Julian M.W. Quinn; Mohammad Ali Moni,University of Rajshahi,University of Sydney; Garvan Institute of Medical Research,Network‐based computational approach to identify genetic links between cardiomyopathy and its risk factors,IET Systems Biology,2020,14,2,75-84,10.1049/iet-syb.2019.0074,32196466.0,article,11,5
1538494537,Wayne Gulliver,Gregor B. E. Jemec; Karen A. Baker,Memorial University of Newfoundland,,Experience with ustekinumab for the treatment of moderate to severe Hidradenitis suppurativa,Journal of the European Academy of Dermatology and Venereology,2011,26,7,911-914,10.1111/j.1468-3083.2011.04123.x,21605174.0,article,106,4
1989998362,Patrick Bulau,Iris Meisen; Barbara Reichwein-Roderburg; Jasna Peter‐Katalinić; Rainer Keller,University of Bonn,University of Münster,"Two genetic variants of the crustacean hyperglycemic hormone (CHH) from the Australian crayfish, Cherax destructor: detection of chiral isoforms due to posttranslational modification",Peptides,2003,24,12,1871-1879,10.1016/j.peptides.2003.10.002,15127939.0,article,29,3
1619239773,Adel Khedher,Nihel Khemiri; Mohamed Faouzi Mimouni,,,Wind Energy Conversion System Using DFIG Controlled by Backstepping and Sliding Mode Strategies,International Journal of Renewable Energy Research,2012,2,3,421-430,10.1234/ijrer.v2i3.249,,article,43,7
1984797238,B. J. Rickett,A. G. Lyne,University of Manchester,,Further Impulsive Emission from CP 0950,Nature,1968,218,5145,934-935,10.1038/218934a0,,article,26,1
3081941861,Ikah Siti Mudrikah Muchtar,,,,PENERAPAN PENDEKATAN REALISTIC MATHEMATICS EDUCATION (RME) UNTUK MENINGKATKAN PEMAHAMAN KONSEP MATEMATIS SISWA KELAS IV SEKOLAH DASAR,,2019,,,,,,article,0,0
4233373434,Uffe Kjærulff,Anders L. Madsen,Aalborg University,Hugin Expert (Denmark),Modeling Techniques,Information science and statistics,2013,,,191-236,10.1007/978-1-4614-5104-4_7,,book-chapter,1,0
2089931308,Miloš V. Novotný,W. Bertsch; A. Zlatkis,University of Houston,,Temperature and pressure effects in supercritical-fluid chromatography,Journal of Chromatography A,1971,61,,17-28,10.1016/s0021-9673(00)92380-x,,article,102,9
4251412940,Ronald L. Kamm,,,,Boxing,Routledge eBooks,2018,,,236-267,10.4324/9781315211664-20,,book-chapter,1,0
2625855288,Lu’luil Maknun,,,,Analisis kompetensi pedagogik mahasiswa Pendidikan Biologi angkatan 2012 UIN Walisongo Semarang dalam mata kuliah microteaching,,2016,,,,,,dissertation,0,0
3111061700,C S Sim,,,,How To Treat Your Girlfriend On Her Period,,2020,,,,,,article,0,0
2920974751,Valentina Giannini,A. Vignati; Susanna Mirasole; Simone Mazzetti; Francesco Paolo Russo; Christian Bracco; ...; Daniele Regge,,,MR-T2-weighted signal intensity: a new marker of prostate cancer aggressiveness,,2014,,,25-29,,,article,0,0
2126276457,N. B. E. Baillie,,,,"Art. XII.—The Mohammedan Law of Evidence, and its influence on the Administration of Justice in India",Journal of the Royal Asiatic Society,1870,4,2,480-485,10.1017/s0035869x00016051,,article,0,0
4213307618,,,,,Shaft Tomb,Springer eBooks,2021,,,1236,10.1007/978-3-030-58292-0_190465,,book-chapter,0,0
871115158,D. L. R. de Silva,Alistair M. Hetherington,,,Calcium in plants: control problems associated with a diversity of roles.,,1994,,,,,,article,0,0
354420766,Alok Kumar,Shigeya Maeda; Toshihiko Kawachi,Kyoto University,,Multiobjective Optimization of Pollutant Loads from Nonpoint Sources in Watershed Considering Surface and Subsurface Flows,Journal of Rainwater Catchment Systems,2002,8,1,7-12,10.7132/jrcsa.kj00003257925,,article,2,2
3047327602,J. Echevarria,F. Diego; David Mills; Robert Connon Smith; R. Costero; L. Pineda; ...; Heindirch Spruit,,,Star Spots in AE AQR B,IAU Joint Discussion,2003,25,,,,,article,0,0
3100809351,Hiroshi Fujiwara,Shigeharu Anpeiji; Toshihide Iwata; Kouichi Murata; Hiroyuki Oda; Yoshiaki Kuroki,Ube (Japan),,"Neurochemical profiles of UR-1827, a novel acetylcholinesterase inhibitor with inhibitory activities on both monoamine oxidase A and NE uptake",The Japanese Journal of Pharmacology,1999,79,,226,10.1016/s0021-5198(19)34917-0,,article,0,0
2744510846,Satoru Taguchi,Hiroshi Fukuhara; Shuntian Cai; Xiaokang Li; Akihiro Naito; Shigenori Kakutani; ...; Tomoki Todo,,,Combination immunotherapy of interleukin-12-expressing oncolytic virus with induced pluripotent stem (iPS) cell-derived dendritic cells in bladder cancer,日本泌尿器科学会総会(Web),2017,,,7,,,article,0,0
2912559230,Katarina Finnilä‐Tuohimaa,Pekka Santtila; Linda Björnberg; Niina Häkälä; Pekka Niemi; Kenneth Sandnabba,,,Child Sexual Abuse Attitude and Belief Scale,PsycTESTS Dataset,2008,,,,10.1037/t47878-000,,dataset,0,0
1597858963,Hai‐Lung Dai,,,,Unimolecular and bimolecular reactions induced by state-specific vibrational excitation,,1991,,,,10.2172/6112309,,report,0,0
2109783002,Kristen R. Georgiou,Michaela Scherer; Cory J. Xian; Bruce Foster,University of South Australia,University of Adelaide; Women's and Children's Hospital,Damage and recovery of bone marrow microenvironment after acute Methotrexate chemotherapy,Bone,2009,44,,S163,10.1016/j.bone.2009.01.381,,article,0,0
4396026784,,,,,Occurrence Download,Global Biodiversity Information Facility,2023,,,,10.15468/dl.dmtrhm,,dataset,0,0
572414814,聡 平沼,,,,国内文献抄録 都市公園内の「親水施設」の水質について,用水と廃水,1998,40,10,935-937,,,article,0,0
