source_id,society_seq,society,homepage_url
72791832,1,Korean Society for Biotechnology and Bioengineering,http://www.ksbb.or.kr/eng/
72851247,1,National Federation of Modern Language Teachers Associations,https://onlinelibrary.wiley.com/page/journal/15404781/homepage/Society.html
73373472,1,Japan Radiological Society,http://www.radiology.jp/english/index.html
73408372,1,International Society of Paddy and Water Environment Engineering (PAWEES),http://pawees.net/
73449225,1,International Society for Plant Pathology,https://www.isppweb.org/
74519973,1,Association for Assessment and Research in Counseling (AARC),http://aarc-counseling.org/
74899632,1,UCLouvain,https://uclouvain.be/en/index.html
74917840,2,The Southwestern Finance Association,http://www.southwesternfinance.org/
74940757,1,The Institute of Brewing & Distilling (IBD),https://www.ibd.org.uk/home/
75230894,1,Association for Behavioral and Cognitive Therapies (ABCT),http://www.abct.org/Home/
75293123,1,European Early Childhood Education Research Association,http://www.eecera.org/
75462704,1,Swedish Association of Physiotherapists,http://www.fysioterapeuterna.se/In-English/
75480959,1,Italian Neurological Society,http://www.neuro.it/
75519821,1,American Society for Experimental Neurotherapeutics,http://asent.org/
76521652,1,International Association of Addictions and Offender Counselors,http://www.iaaoc.org/
76547072,1,International Union of Radioecology,http://www.iur-uir.org/en/
76633192,1,Journal of Business Ethics,
76925378,2,Japanese Society of Pediatric Surgeons,http://www.jsps.gr.jp/
77092102,2,Chinese Mathematical Society,http://www.cms.org.cn/
77466329,2,Hungarian Experimental and Clinical Pharmacology Society,http://www.mapharm.hu
77500791,3,Korean Association for Clinical Oncology (KACO),https://www.ksmo.or.kr/eng/
77508096,1,Infection Prevention Society,http://www.ips.uk.net/
77728970,1,European Society of Veterinary and Comparative Nutrition,http://www.esvcn.eu/
78091837,1,Kiel Institute for the World Economy,https://www.ifw-kiel.de/
78190159,1,Neuroscience Peer Review Consortium,http://nprc.incf.org/
78331093,1,Animals & Society Institute,http://www.animalsandsociety.org/
78512408,1,Agricultural Food and Human Values Society (AFHVS),https://afhvs.wildapricot.org/
78735424,1,Cognitive Science Society,http://www.cognitivesciencesociety.org/
78843499,1,The Coastal Society,https://thecoastalsociety.org
79074319,3,Association for Psychological Science,https://www.psychologicalscience.org/
79135273,1,British Sociological Association,http://www.britsoc.co.uk/
79142966,1,the International Labor Organization,
79187626,3,http://www.esvd.org/,FALSE
79974643,1,AEJMC Advertising Division,http://www.aejmc.org/home/2013/01/adv/
79984219,1,British Small Animal Veterinary Association,http://www.bsava.com/
80334769,2,Neuroscience Peer Review Consortium,http://nprc.incf.org/
80614181,1,Economic Research Forum,https://www.erf.org.eg/
80967739,1,French National Center for Scientific Research (CNRS),http://www.cnrs.fr/index.html%20
81098524,2,Deutsche Gesellschaft für Pädiatrische Kardiologie (DGPK),http://www.kinderkardiologie.org/
81521204,1,International Network for Social Network Analysis,http://www.insna.org/
81547547,1,International Association for Hydro-Environment Engineering,http://www.iahr.org/
81587429,1,Mathematical Association of America,https://www.maa.org/
81699576,1,Hammill Institute on Disabilities,http://www.hammill-institute.org/
82432819,1,Japanese Teratology Society,http://jts.umin.jp/en/index.html
82984449,1,National Council on Measurement in Education,http://www.ncme.org/
83251063,2,European Association for the Study of Diabetes,https://www.easd.org/
83386566,1,Human Factors and Ergonomics Society,http://www.hfes.org/
84272931,1,American Society for Reproductive Immunology,http://theasri.org/
84695101,1,Crop Science Society of America,https://www.crops.org/
84895730,1,GIGA German Institute of Global and Area Studies,https://www.giga-hamburg.de/en
85153969,1,Akadémiai Kiadó,https://akjournals.com/view/journals/168/168-overview.xml?rskey=bMzBpM&result=32
86387881,1,Triological Society,http://www.triological.org/
86486980,1,Japan Society for Reproductive Medicine,http://www.jsrm.or.jp/en/index.html
86674104,2,Association of Vascular Access & InTerventionAl Renal Physicians (AVATAR),https://www.avatar.net.in/
87123477,1,Council of European Aerospace Societies,https://ceas.org/
87184256,2,Royal Belgian Society of Laboratory Medicine,
87403961,1,"Centre for Chinese Media and Comparative Communication Research, The Chinese University of Hong Kong",http://www.com.cuhk.edu.hk/c-centre/chinese/index.html
88220793,1,StataCorp LLC,https://www.stata.com/
88439605,1,Human Factors and Ergonomics Society,http://www.hfes.org/
88760654,1,Japan Geriatrics Society,http://www.jpn-geriat-soc.or.jp/
89533336,2,The Division for Research of The Council for Exceptional Children,http://www.cecdr.org/
89865888,1,British Society for Immunology,http://www.immunology.org/
90314269,1,MPSA,http://www.mpsanet.org/
90347677,1,The International Society for Quality of Life Research (ISOQOL),http://isoqol.org/
90392387,1,Economic Society of South Africa,http://www.essa.org.za/
90626604,1,European Society for Trauma and Emergency Surgery,http://www.estesonline.org/
90729755,2,European Academy of Andrology,http://www.andrologyacademy.net/
91511648,1,Nordic International Studies Association,https://nordicisa.eu/
91749377,1,Society for Tropical Veterinary Medicine,http://www.soctropvetmed.org/
91956071,1,Eastern Communication Association (ECA),http://www.ecasite.org/
92316360,1,British Society for Geomorphology (BSG),http://www.geomorphology.org.uk/
92625435,1,International Society of Blood Transfusion,http://www.isbt-web.org/
92638099,2,International Photodynamic Association,https://www.internationalphotodynamic.com/
92685437,2,Deutsche Gesellschaft für Unfallchirurgie (DGU),http://www.dgu-online.de/
92940341,1,China Academy of Chinese Medical Sciences,http://www.catcm.ac.cn/
93175750,1,International Society for Language Studies,http://www.isls.co/
93410275,2,Italian Society of Vitreoretinal Surgeons,https://www.springer.com/journal/givre.it
93534766,1,International Society for Influenza and other Respiratory Virus Diseases,http://www.isirv.org/site/
93646482,2,Society of Fire Protection Engineers (SFPE),http://www.sfpe.org/
93932044,1,Council for Exceptional Children,http://www.cec.sped.org/
94011184,1,American Academy of School Psychology,https://www.omicsonline.org/societies/american-academy-of-school-psychology-aasp/
94020291,1,College of Sexual and Relationship Therapists,https://www.cosrt.org.uk/
94180312,1,Asian Pacific Association for the Study of the Liver,http://www.apasl.info/
94622921,1,Swedish Association of Behavioural Therapists,http://www.kbt.nu/hem/default.asp
95018974,1,The Royal Australian and New Zealand College of Ophthalmologists,
95601074,1,"Institute of Materials, Minerals and Mining",https://www.iom3.org/
96871409,1,European Association of Urology,http://www.uroweb.org/
97886924,1,OBM Network,http://www.obmnetwork.com/
98546363,1,German Chemists,http://www.gdch.de/
98631280,1,Gesellschaft Österreichischer Chemiker (GÖCH),https://www.goech.at/
99068972,2,Follow CJEM on Twitter,https://twitter.com/CJEMonline
99131542,2,The Asian Sleep Research Society,http://www.asrsonline.org/
99453086,1,International Sports Engineering Association,http://www.sportsengineering.co.uk/
99574856,1,National Society of Genetic Counselors,https://www.nsgc.org/
99619495,1,Asian Pacific Society of Nephrology,http://www.apsneph.org/
99961174,1,International Association for the Seismic Performance of Non-Structural Elements (SPONSE).,http://www.sponse.eu/
100167944,1,American Psychological Association Division 1 (Society for General Psychology),https://www.apa.org/about/division/div1.aspx
100227592,1,"Official publication of EUROSPINE, The Spine Society of Europe",https://www.eurospine.org/
100564699,1,European Social Work Research Association,http://eswra.org/
100946473,1,Brazilian Anesthesiology Society,http://www.scielo.br/
101120184,1,Istituto Affari Internazionali,http://www.iai.it/en
101458791,1,English Province of the Order,http://english.op.org/
103234284,1,Japanese Society of Developmental Biologists,http://www.jsdb.jp/english/index.html
103311983,1,American Academy of Advertising,http://www.aaasite.org/
103518591,1,"The Polymer Society, Taipei",http://www.pst.org.tw/main.php
103568991,1,Chinese Automatic Control Society,
103663982,2,European Federation of Conservative Dentistry (EFCD),http://www.efcd.eu/
103913600,1,Japan Society of Clinical Oncology,http://www.jsco.or.jp/english/
103961758,1,French Society of Blood Transfusion,https://www.sfts.asso.fr/association/sfts
104032499,1,Open and Distance Learning Association of Australia Inc,http://www.odlaa.org/
104442948,1,Association of Otolaryngologists of India,http://www.aoiho.org/
105044966,3,http://www.counseling.org/,FALSE
105662685,1,German Society for Biological Psychiatry,https://www.dgbp.de/home/
105693234,2,Institute of Mathematical Statistics,https://imstat.org/
105928092,1,International Federation of Automatic Control,https://www.ifac-control.org/
106099243,1,Association of Schools and Programs of Public Health,https://www.aspph.org/
106501229,1,Euro Fed Lipid,http://www.eurofedlipid.org/
106555721,2,Council for Children with Behavioral Disorders,http://www.ccbd.net/home
106663814,1,"Department of Psychology, University of Allahabad",http://www.allduniv.ac.in/index.php?option=com_k2&view=item&id=49:department-of-psychology&Itemid=250
107707151,1,The Society for Research on the Cerebellum,http://www.thesrca.org/
108239708,3,JLCA,https://lca-forum.org
108358066,2,Danish Resuscitation Council,https://genoplivning.dk/
108875122,1,International Society for Quality of Life Studies,https://www.isqols.org
109016753,1,Japanese Society for Oral and Maxillofacial Radiology,https://www.jsomfr.org/
109723506,1,The Society for Research in Child Development,http://www.srcd.org/
109998069,1,College on Problems of Drug Dependence,http://cpdd.org/
110358141,2,Academic Journal Publishing Center of Tianjin University,http://journals.tju.edu.cn/
110410232,1,Hospital for Special Surgery,https://www.hss.edu/
110643388,1,Optometry Australia,http://www.optometry.org.au/
111084217,1,Association for Environmental Archaeology (AEA),http://envarch.net/
111163638,1,International Society for Heart Research,https://ishrworld.org/
111181672,1,American Association for Aerosol Research,http://www.aaar.org/
111228885,1,The Optical Society of Japan,http://myosj.or.jp/en/
111367495,2,Korea Society of Waste Management (KSWM),http://www.kswm.or.kr/english/html/sub_01.asp
111690571,1,International Association for Cognitive Psychotherapy,http://www.the-iacp.com
111876535,1,"Microcirculatory Society, Inc",http://microcirc.org/
111985066,1,International Society of Electrochemistry,https://www.ise-online.org/
112292781,1,Society for Historical Archaeology,https://sha.org/
112377731,1,British Oculoplastic Surgery Society,
112620617,2,North American Simulation and Gaming Association,http://nasaga.org/
113871862,1,International Society for Affective Disorders,https://www.isad.org.uk/
113872774,1,FICS,http://www.srlf.org/en/home/
114020440,1,Association for Psychological Science,http://www.psychologicalscience.org/
114289926,1,American Association of Sexuality Educators Counselors and Therapists,https://www.aasect.org/
114306650,1,Institution of Mechanical Engineers,http://www.imeche.org/home
114499311,1,Society of Plastics Engineers,
115206073,1,Akadémiai Kiadó,https://akjournals.com/view/journals/11192/11192-overview.xml?rskey=yzIgbN&result=77
115217459,1,"BCIG, ACIA, SACIG, CCICG and WHCISG",http://www.tandfonline.com/action/journalInformation?show=societyInformation&journalCode=YCII
116012647,1,American College of Emergency Physicians,http://www.acep.org/
116051058,1,American Evaluation Association,http://www.eval.org/
116094739,1,The Society of Tribologists and Lubrication Engineers (STLE),https://www.stle.org/
116565926,1,Academy of Criminal Justice Sciences,http://www.acjs.org/
116826539,1,"The Minerals, Metals & Materials Society (TMS)",https://www.springer.com/journal/11837/updates/17302370
116955675,1,Japanese Association of Financial Economics and Engineering,http://www.jafee.gr.jp/
117562080,1,Earthquake Engineering Research Institute (EERI),https://www.eeri.org/
118549787,1,European Law Faculties Association (ELFA),http://www.elfa-afde.org/
118554956,1,Religious Research Association,http://www.rraweb.org/
119146558,1,The International Society for Developmental Psychobiology (ISDP),https://isdp.org/
119477091,1,European Federation for Pharmaceutical Sciences (EUFEPS),http://www.eufeps.org/
119714264,1,ASPHO - The American Society of Pediatric Hematology/Oncology,http://www.aspho.org/
119912628,1,The Microbiological Society of Korea,http://www.msk.or.kr/msk/main.asp
119914596,1,Deutsche Sepsis-Gesellschaft,https://www.sepsis-gesellschaft.de/
120133624,1,Southern Criminal Justice Association,https://www.southerncj.org/
120226629,1,Conference of Socialist Economists,http://www.cseweb.org.uk/
