work_id,title
1669189718,Heiße Reaktionen in Kometenanalogmaterialien durch Vakuumultraviolett-Photonen
3086623165,Promising Opportunities for Treating Neurodegenerative Diseases with Mesenchymal Stem Cell-Derived Exosomes
1979055935,Die Insolvenzrechtsreform – Eine Betrachtung der Entwicklung
4291520854,ENCSR330KDE
3036186212,The Effect of Highly Concentration Oxygen on Heart Rate and $SPO_2$ during Cycle Exercise
2134869215,Neonatal Estrogen Down-Regulates Prostatic Androgen Receptor through a Proteosome-Mediated Protein Degradation Pathway
2028744700,Electronic Structure and Properties of Superconducting Materials with Simple Fermi Surfaces
3205923487,Animal requirements in the study of bacterial pathogenesis.
4254573867,ローダミン6Gを用いるドデシルベンゼンスルホン酸ナトリウムの吸光光度定量法
1950288468,"Zwischen News, PR und Verkündigung. Die Qualität der Arbeit kirchlicher Pressestellen"
3009267054,"Colorações em grafos com restrições de distância: caracterizações, politopos e estratégias em programação matemática"
2903917501,Corruption in today’s Canada
2793032659,Phytochemical Analysis and
4367849468,"Review of: ""Sustainable futures: a quality-focused model for inclusive knowledge co-production"""
2377373363,A method of mouse artificial spermiation
2779373012,TEVAR per aneurisma dissecante dell' aorta toracica
4392987126,Haemolytic Uraemic Syndrome
3087396312,Algorithmes d'apprentissage et modèles statistiques: Un exemple de régression régularisée et de validation croisée pour prédire le décrochage scolaire
834197930,Preparaty stosowane w niszczeniu pasozyta Varroa destructor w latach 1996-2005
2142362796,Sustained Benzodiazepine Use in a Community Sample of Older Adults
2039719753,"Antinatalism, Asymmetry, and an Ethic ofPrima FacieDuties1"
4383181821,Im Thespiskarren durchs Toggenburg
4390641203,ANALISIS DAN PERANCANGAN SISTEM PERHITUNGAN PERKIRAAN HARI LAHIR (HPL) MENGGUNAKAN APLIKASI MATLAB
4200014490,A dataset describing glycolytic inhibitors overcoming the underestimation of maximal mitochondrial oxygen consumption rate in oligomycin-treated cells
2356993828,SEISMIC ANALYSIS OF SOUTH TOWER STRUCTURE OF QINGDAO INZONE CENTER
651300637,809 楕円体セル内非定常超音速ジェットの境界条件に関する検討(OS 複雑流動現象の計測と数値解析の新展開(その2))
787248075,Graz - nowe oblicze zabytkowej przestrzeni miejskiej
1790658361,"Características y potencialidades de Moringa oleifera, Lamark. Una alternativa para la alimentación animal"
4245374856,Evaluation of Stigma and Related Factors in Fibromyalgia
4256577978,Ternary AlGaN Alloys with High Al Content and Enhanced Compositional Homogeneity Grown by Plasma-Assisted Molecular Beam Epitaxy
2413780846,Current status of hormone therapy in general practice in Australia.
1986340109,The singular perturbation analysis for one-dimensional poisson-nernst-planck equation
4283077878,Ability of Delta Radiomics to Predict a Complete Pathological Response in Patients with Loco-Regional Rectal Cancer Addressed to Neoadjuvant Chemo-Radiation and Surgery
4245377869,simnel
2602269737,"Examining the role of familiarity, information sources, length of stay and satisfaction to the image perception model"
1993696819,Subsonic pressure distributions near a wing-fin juncture on a supersonic arrow-wing configuration with wing-mounted vertical fins
4388914641,Hass Avocado (Persea americana Mill.) residues as a new potential source of neuroprotective compounds using pressurized liquid extraction
2938688585,Real time reliability monitoring of hydro‐power plant by combined cognitive decision‐making technique
1986889591,Strongly enhanced spin fluctuations in paramagnetic Y0.90Lu0.10Mn2
594735435,"佐藤正夫著, 『教授学原論』, A5版, 450頁, 第一法規出版, 定価3,800円"
4397896616,CCDC 639688: Experimental Crystal Structure Determination
843259064,Początki radiologii i działalność Marii Skłodowskiej-Curie w czasie l wojny światowej
3119015067,Classification of Fine-Art Paintings with Simulated Partial Damages
4386551486,Le passage de la position idéologique à la position mythopoétique dans les groupes
2004973167,Neural substrates of the interaction of emotional stimulus processing and motor inhibitory control: An emotional linguistic go/no-go fMRI study
2397646248,The effects of waste anaesthetic gases.
3145717548,Analysis and prediction on topic diffusion in social media : An interior dimensions approach
1502018159,MENINGKATKAN PROSES PEMBELAJARAN DAN KETERAMPILAN SERVIS BAWAH PERMAINAN BOLA VOLI MENGGUNAKAN METODE DRILL KELAS V SDN 13 BENGKULU SELATAN
2589856949,Анализ стратегии организационных изменений
3135654986,Zur elektrischen Wirksamkeit von Jod im Halbleiter Tellur
2281510906,Review: Scotland in the Twentieth Century
792705117,Regional cooperation in the field of civil proceedings with an international element - The case of South East Europe
2374373830,Maximum saturated depth over barrier in landfill cover system under various rainfall patterns
2000597377,Demodulation of a positron beam in a bent crystal channel
2207283203,A Century of Hyperthyroidism at Mayo Clinic
295759402,Applications: Online System Speeds Admissions Process
2784319641,Condensation of R-134a inside micro-fin helical coiled tube-in-shell type heat exchanger
4247714342,Index
2186279325,COMPUTER OPTIMIZATIONOF INHOMOGENEOUSWAVEGUIDETRANSFORMERS
2093839438,President's column: facing grade inflation in engineering education
3098047881,Extended Pelagic Life in a Bathybenthic Octopus
4312122238,Deep Simplex Classifier for Maximizing the Margin in Both Euclidean and Angular Spaces
2240556612,La frágil libertad humana testimonia la libertad omnipotente y amorosa de Dios
4383710474,The Most Influential Women Leaders in Health Promotion
1972250928,Comparison of drought resistance among Prunus species from divergent habitats
4381333724,An infinite family of vector-valued mock theta functions
4232520699,Sur la reaction de reformatsky. II-preparation et reactivite de l'organozin- cique issus du sel bromozincique de l'acide γ-bromosenecioïque.
2476590034,Der Weg eines Elsässers zur Allgemeinen und Vergleichenden Literaturwissenschaft
2236414251,2중 분류를 형성하는 가솔린 연료분사기들의 분무 특성에 관한 연구
2220990984,Hedging International Real Estate Investments: Decomposing Returns into Capital and Income Components
4240770130,Contents list
2592918594,1939 Hillman Minx voiteluohjeita
4255233059,Child Soldiers
2013864477,On a Possible Lie Admissible Covering of the Galilei Relativity in Newtonian Mechanics for Nonconservative and Galilei Form - Noninvariant Systems
254234890,"A FINAL REPORT TO THE RESEARCH CORPORATION OF RESEARCH AND DEVELOPMENT ON AN AXIAL FOCUSING MAGNETIC BETA-RAY SPECTROMETER OF HIGH LUMINOSITY, RESOLVING POWER AND PRECISION, WITH PROTON-RESONANCE-STABILIZED HOMOGENEOUS FIELD (WITHOUT IRON) COMPRISING THE THEORY, DESIGN, CONSTRCTION, AD TESTS OF THE NEW INSTRUMENT. Special Technical Report No. 16"
2809397815,Littoral warfare och försvar mot landstigning : En teoriprövande fallstudie av försvar mot en modern amfibieoperation
2610092012,EFEKTIVITAS WAKTU PENGGUNAAN KEYWORD AUTOCAD DALAM PENGERJAAN TUGAS MATA PELAJARAN MENGGAMBAR DENGAN PERANGKAT LUNAK PADA SISWA SMK NEGERI 2 TASIKMALAYA
4249494017,Tracking Footprints in a Swarm: Information-Theoretic and Spatial Centre of Influence Measures
1968928016,Alkali-resistant oxynitride glasses
2012890098,Design and optimization of an emergency shelter
4239538029,The Ancient Commentators on Aristotle translation series
4255127671,Ondansetron
2242021860,Salvador Dalí o la invención del octavo pecado capital
2799780418,A Study of Daejeon Citizen's Cognition on Orthography
2998606475,Situación actual de los protocolos para minimizar las complicaciones orales en el tratamiento de los tumores de cabeza y cuello
2398867244,Effect of Lidocaine on Pain Caused by Intravenous Injection of Diazepam ( Valium )
4254321646,استخدام نظرية إمكانية التعميم في تقدير ثبات اختبار تقييم كفاءة الرياضيات لدى طلاب السنة ‏الرابعة ابتدائي
3209697135,O APELO DAS ÁGUAS EM THE WAVES
4312793245,Design of Brent Kung Prefix Form Carry Look Ahead Adder
2913730646,Telomerase and human papilloma virus infection in the progression of cervical carcinoma
4301820476,A History of Diamond Treatments
4398671922,neg_sub_bp_dr_act_p1_d0p2_tn20.txt
2197598390,"Magmatic and mineralization processes of the Erdentiin Ovoo porphyry copper-molybdenum deposit and environmental assessment, northern Mongolia"
4401845691,Effect of lamins and emerin on nuclear morphology and histological architecture in lung adenocarcinoma
2281820743,Genetic polymorphisms of pharmacogenomic VIP variants in Li nationality of southern China
1985586898,Actin dynamics coupled to clathrin-coated vesicle formation at the trans-Golgi network
2760690663,An Exploratory Investigation into Cohort Management on an Undergraduate Accounting Degree Programme: Some Evidence from Northern Ireland
925956441,CALDERON-ZYGMUND OPERATOR ON THE WEIGHTED HARDY-BLOCK SPACES
3162089581,Índice de Barthel e do Estado Funcional de pacientes pós acidente vascular cerebral em progrma de fisioterapia
4388975818,The Effect of Multiball and Shadow Training Methods on Forehand Push Accuracy in Table Tennis Extracurriculars
1999058626,Five Years of Experience with the ConnectOregon Multimodal Funding Program
1503093696,Impact of Effective Communication by Teachers and Mathematics Education in Ghanaian Senior High Schools
2809468389,Modellering av kredittrisiko i foretakssektoren - Videreutvikling av SEBRA-modellen
622200705,弘前市と青森市のC.B.D.の比較
4312848051,Parton Distribution Function determinations for the future of particle physics phenomenology
4297799356,Perlindungan Hukum Pencipta Lagu Rohani Yang Lagunya Digunakan Pada Peribadatan Gereja Dimedia Youtube Tanpa Izin
2771593318,Kerouac’s Mexico 37
3016911197,All Women Are Equal But Some Women Are More Equal Than Others: Pseudo-Feminist Orientalism in Film
4234461041,Archeology Dissertation Research
33349547,"Le chômage, une exception française? (Unemployment, a French Exception?)"
3114047887,Development of Wireless In-wheel Motors for Dynamic Charging: From 2nd to 3rd generation
609296184,Die Anfänge der mehrstimmigen Lauda vom Ende des 14. bis zur Mitte des 15. Jarhunderts
1581022186,Recreation Experiences for the Severely Impaired or Non-Ambulatory Child
2743847054,触覚と特別支援教育(1)―触図認知と触覚教材・教具作り―
2075902296,Modal Dispersion Properties of Few-Mode Spun Fibers
67013792,Viscoelastic finite element stress analysis of the thermal compatibility of dental bilayer ceramic systems.
2015490314,Mutations in the V3 stem versus the V3 crown and C4 region have different effects on the binding and fusion steps of human immunodeficiency virus type 1 gp120 interaction with the CCR5 coreceptor
2002478438,"Trace Metal Distribution Along the Southern Coast of Bahia de La Paz (Gulf of California), México"
4375935468,Preface: Proceedings of the International Conference on Advances in Manufacturing Technologies and Application of Artificial Intelligence (ICAMTAAI-2021)
351044767,子どもの立場に立つ学校内部構造の改革--新しい学校づくりを求めて (子どもの立場から「授業」を見直す )
1240260202,认真学习 抓紧落实 开创学校体育工作新局面
2391130104,Separation and Purification of Eicxcosapentanoic Acid From Chlorella minutissima by High-speed Countercurrent Chromatography
1024305533,青岛出版社推出“走出阴影系列”丛书
365188737,IDENTIFICATION AND CHARACTERIZATION OF CHLOROPLASTIC MALATE TRANSPORTERS FROM Arabidopsis thaliana
3017381125,Aqueous Extracts of Thai Medicinal Plants Possess anti-HIV-1 Activity
2258415306,李少红版《红楼梦》改编的当代性
1588516459,Death in the “microwave oven”: A form of execution by carbonization
4301462789,Cooperative Games (von Neumann–Morgenstern Stable Sets)
2269012594,The Phenomenon of an Information Cascade on The Real Estate Market
