publisher_id,alternative_name_seq,alternative_name
4310321022,11,Universitetet i Barcelona
4310321029,1,BilbokUPVo Unibertsitate Autonomoa
4310321029,5,Universidad de Bilbao
4310321029,9,Universitat de Bilbao
4310321029,13,UPV
4310321029,16,УКБ
4310321043,2,Chapman and Hall
4310321051,2,Mouton de Gruyter
4310321056,1,Pensoft
4310321057,3,Éd. du Seuil
4310321057,7,La Librairie du XXIe siècle
4310321057,11,Сэй
4310321066,4,Медицина
4310321073,3,Hermann Böhlaus Nachfolger
4310321120,1,Verlag von Gustav Fischer
4310321200,1,hipatiapress.com
4310321218,4,Publicaciones de la Abadía de Montserrat
4310321391,1,TSO
4310321427,1,국제 순수 및 응용화학연맹
4310321427,5,Internacia Unio pri Pura kaj Aplika Ĥemio
4310321427,9,International Union of Pure and Applied Chemistry nomenclature
4310321427,13,IUTAK
4310321427,16,Mednarodno združenje za čisto in uporabno kemijo
4310321427,20,Rahvusvaheline Puhta- ja Rakenduskeemia Liit
4310321427,24,Teorētiskās un lietišķās ķīmijas savienība
4310321427,28,UIPAC
4310321427,35,Union internationale des chimistes
4310321427,39,اتحادیهٔ بین المللی شیمی محض و کاربردی
4310321427,43,آیوپاک
4310321427,47,Интернационална унија за чисту и примењену хемију
4310321427,50,ІЮПАК
4310321427,54,Міжнародний союз чистої та прикладної хімії
4310321427,58,आययुपॅक
4310321427,62,தூய மற்றும் பிரயோக இரசாயனவியலுக்கான சர்வதேச சங்கம்
4310321427,64,ഐയുപിഎസി
4310321427,68,国际理论和应用化学联合会
4310321427,72,国际纯粹及应用化学联合会
4310321427,76,国際純正応用化学連合
4310321427,81,國際純粹及應用化學聯合會
4310321467,1,ONPU
4310321467,5,Одеський національний політехнічний університет
4310321575,2,Nauwelaerts Editions SA
4310321760,3,Aranzadi Thomson Reuters
4310321760,7,Editorial Aranzadi-Thomson Reuters
4310321830,1,National Academy of Sciences of Ukraine. National Museum of Natural History
4310321861,2,Akademische Verlagsgesellschaft Geest & Portig KG
4310321861,6,Geest & Portig
4310321862,1,Akademische Verlagsgesellschaft Geest & Portig
4310321862,5,AV Geest & Portig
4310321874,3,Spanish Paleontological Society
4310321880,2,Épisciences
4310321940,2,Global Journals Incorporated
4310321941,4,RBA Libros
4310322152,1,Aviation Week
4310322153,3,アウフバウ社
4310322197,1,SEQ
4310322370,1,SEM
4310322371,3,International Society for Horticultural Science — ISHS
4310322531,1,CCSE
4310322727,2,Stadt- und Universitätsbibliothek Frankfurt am Main
4310322727,6,uni-frankfurt.de
4310322727,10,Universitätsbibliothek Johann Christian Senckenberg
4310322758,4,Brepols N.V.
4320800524,1,AVMA
4320800552,3,ドボクガッカイ
4320800553,1,ASABE
4320800561,1,Chiao Tung University
4320800562,2,ISSN 0037-2870
4320800564,1,American Institute of Pharmacy
4320800569,1,IMechE
4320800577,1,CERF
4320800588,1,"MARUZEN CO., LTD."
4320800592,3,USDOE
4320800593,1,ISPRS
4320800596,1,NEU
4320800598,4,SWCS
4320800604,1,IEICE
4320800609,1,A.S.T.M.
4320800609,5,American Society for Testing of Materials
4320800617,1,HIT
4320800625,1,The Japanese Association for Infectious Diseases
4320800626,2,Húnán Dàxué
4320800633,1,STFM
4320800636,1,Zhonghua hu li xue hui
4320800639,2,West China University of Medical Sciences
4320800645,2,North Staffordshire Polytechnic
4320800662,1,IEE
4320800670,1,MAC
4320800674,3,"AATSEEL of U.S., Inc."
4320800675,1,Health Forum J
4320800677,2,"Medical Library Association, Incorporated"
4320800680,2,Main Publishing House of the Uzbek Soviet Encyclopedia (1968-1990)
4320800681,4,IMD
4320800683,1,MAG
4320800685,2,Society for the Study of Amphibians and Reptiles
4320800686,1,Polskie Towarzystwo Psychiatryczne
4320800691,1,KSDC
4320800693,2,Chemical Research Institute
4320800694,1,SCS
4320800696,2,KSBDA
4320800699,1,Shǎnxī Shīfàn Dàxué
4320800710,1,MUP
4320800715,1,The Saxon Regional State And University Library Dresden
4320800715,5,SLUB
4320800718,1,KOFST
4320800720,2,NSTA
4320800722,3,BJFU
4320800723,1,BIT
4320800725,2,The Physiological Society of Japan
4320800731,1,ANZAMEMS
4320800734,1,ASPRS
4320800739,1,"National Science Library, Chinese Academy of Sciences"
4320800744,2,SEU
4320800751,3,Urban und Vogel
4320800763,1,Běijīng Gōngyè Dàxué
4320800766,1,Beijing Medical University
4320800772,1,JSS
4320800777,1,The Illinois State Medical Society
4320800778,2,aacn.org
4320800780,1,National Institute on Drug Abuse (U.S.)
4320800785,1,AAZV
4320800786,2,YAU
4320800788,1,United States National Research Council
4320800793,1,JPI
4320800796,1,National Society of Antiquaries of France
4320800799,2,NWSUAF
4320800799,6,NCF
4320800801,1,AFS
4320800804,1,EGU
4320800808,3,INIST
4320800809,1,Indiana University at Indianapolis.‏ ‎School of Dentistry‏
4320800809,5,IUSD
4322510200,1,NAEYC
4322614468,1,sae.org
4322616346,1,pan.pl
4322633700,1,Nihon Shinkei Gakkai
4322696411,1,Jílín Dàxué
4322696535,1,CQU
4322696733,1,CAAS
4322697011,1,I triple e
4322697011,5,Institute of Electrical and Electronics Engineers Inc
4322697127,2,UEM
4322764866,4,Xi'an Jiao Tong University
4322764887,4,"Paris Institute of Technology for Life, Food and Environmental Sciences"
4322764888,1,SGU
4323237106,1,Inner Mongolia Institute of Agriculture and Animal Husbandry
4323237126,1,CNCIC
4323237150,1,Polish Historical Association
4323237705,2,Huaihai Institute of Technology
4323237722,1,Polskie Towarzystwo Parazytologiczne
4323237962,2,Xibei University
4323253458,1,Permanyer
4323253487,1,HBCH
4323253732,1,Közgazdasági Szemle Alapítvány
4323283674,3,YNU
4323284795,3,Pontifical Faculty of the Immaculate Conception
4323288778,1,Universidad de Navarra
4323430492,1,Nomos Verlagsgesellschaft mbH & Co. KG
4323867245,1,Scientific Archives
4323867248,1,Portsmouth and Gosport School of Science and the Arts
4323867248,5,Portsmouth Polytechnic
4323867253,1,ICA
4323966135,1,Nánjīng nóngyè dàxué
4323966142,3,Canada's National Research Council
4323970070,4,Georgetown
4323972192,2,Zhongshan University
4323982288,1,NHC
4323982289,3,Central China Agricultural University
4323987137,1,GXAAS
4324004212,2,China Journal Net
4324034415,1,Gulf Energy Information
4324035057,1,South China Agricultural College
4324035611,2,Erudit (online service)
4324035611,6,Consortium Érudit
4324046967,2,National Academy Press
4324047741,2,IAState
4324047741,6,Iowa State
4324096559,1,XJU
4324104875,1,Jiāngsū Dàxué
4324105076,2,ISTA
4324113244,1,ORSC
4324113250,2,NTU
4324113252,1,JSDT
4324113678,2,Kowsar Publishing Company
4324114236,1,Jiānghàn Dàxúe
4324114473,1,Wuhan College
4324114481,1,JSAEZ
4324141766,2,Shāndōng Nóngyè Dàxué
4324144678,2,OpenStax College
4324167063,1,CSHP
4324169640,3,Huda
4324195905,3,FUSCC
4324263053,1,CASCA
4324263168,3,NJUST
4324263236,1,Běijīng Shīfàn Dàxué
4324277498,2,Institut informacijskih znanosti
4324277687,1,CHTS
4324301120,1,Hénán Gōngyè Dàxué
4324302517,1,Shijiazhuang University of Economics
4324303931,3,Alberta Society of Petroleum Geologists
4324306067,2,Héngyáng Shīfàn Xuéyuàn
4324311550,1,Liáoníng Dàxué
4324341413,1,BJTU
4324341416,1,Alexander Blewett III School of Law
4324392719,2,"School of Agriculture, Kyushu University"
4324392727,2,NUDT
4327872559,2,Hā'ěrbīn Kējì Dàxué
4327872739,1,XNU
4327874085,1,ZhèJiāng Wànli Xuéyuàn
4327874770,1,The Iranian Academy of Medical Sciences
4327874774,3,CABI Publishing
4327874775,1,American Society for Medical Technology
4327876835,3,Universitas Gajah Mada
4327889159,2,Changan University
4327889462,1,Polymer Society of Korea
4327898509,1,CIRAD-CP
4327902917,2,OUC
4327904643,1,Lytton Medical School
4327904646,1,FAAS
4327983462,4,University College London Hospital
4327983465,1,Slate Group
4327988825,1,Zhōngguó Rénmín Dàxué
4327988825,5,Renmin University
4327988841,1,KCA
4327988842,2,AHS
4327988849,1,American College of Nurse Midwives
4328135213,2,Dalian Nationalities University
4328135217,4,UTMB
4328135219,1,Northstar Travel Media
4328135221,2,elmerpress.com
4328135224,2,Xuzhou Normal University
4328135262,1,Nánjīng Shīfàn Dàxu
4328138964,1,Geochemical Society of Japan
4328141801,1,CNAV
4328141809,1,Huáqiáo Dàxué
4328142015,3,J. K.
4328142162,1,Shěnyáng Dàxué
4353038660,1,Private Fudan University
4353060361,1,int-res.com
4353102918,1,YIT
4353105722,2,SMPE
4353107125,1,Yānshān dàxué
4353107339,1,Indian Society of Plant Breeders
4353108562,3,"Northwest Normal University, NWNU"
4353108588,4,UC
4353108595,1,International journal of modern trends in engineering and research
4353108598,1,pulibrary
4353108601,4,Tsinghua School
4353108602,3,umw.edu.pl
4360969198,1,Acoustical Society Of Korea
4360969207,3,Baoji University
4360969211,1,Hangzhou Institute of Electrical Engineering
4360969237,2,American Catholic Sociological Society
4360969238,1,SibFU
4360969240,2,Xi’an University
4360969249,4,Maanshan Iron & Steel Corporation
4360969249,8,Ma'anshan Iron and Steel Corporation
4360969267,1,Royal Medico-Chirurgical Society of London
4360969270,1,American Home Economics Association
4360969272,2,Henan Mechanical and Electrical Engineering College
4360969279,3,Southern Methodist University School of Law
4360969285,2,IMUN
4360969291,1,Government of Shanxi Province
4360969318,1,FTN Novi Sad
4360969320,2,Bijie College
4360969326,1,Swinburne University
4360969342,1,YNU
4360969343,3,Suomalainen Lääkäriseura Duodecim ry
4360969345,1,Dezhou College
4360969373,3,ISTA
4360969377,1,BU Law
4360969383,2,People's Liberation Army Polytechnic University
4360969384,3,"Institute of Philosophy, Russian Academy of Sciences"
4360969386,2,The New Chaucer Society
4360969393,1,Nanjing Tech
4360969396,1,PDA Foundation
4360969401,1,ASQ
4360969402,2,"West China Hospital, Sichuan University"
4360969408,3,CAU
4360969417,1,Fujian Medical College
4360969425,1,MUC
4360969429,3,TEI Athens
4360969430,4,Zhongguo ren min jie fang jun
4360969430,8,PLA
4360969450,2,Zhongguo yi chuan xue hui
4360969452,1,Ustav informatiky
4360969478,2,Húnán Zhōngyīyào Dàxué
4361042883,1,JSOM
4361095409,1,JIT
4361149406,4,Universidad de Concepción.
4361181857,2,Kwangsi
4361727470,1,Hattori Shokubutsu Kenkyūjo‏
4361727490,3,Россия
4361727490,7,RF
4361727490,11,Rossiyskaya Federatsiya
4361727498,3,Shanghai Research Institute of Pharmaceutical Industry
4361727502,1,Beijing Tian Tan Hospital
4361727510,1,Nanjing Institute of Physical Education
4361727515,1,ISTIC
4361727517,2,Xīnán Dàxué
4361727526,1,Guǎngzhōu dàxué
4361727539,1,Shinjang Tibbiy Universitet
4361727544,2,North China Institute of Water Resources and Hydropower
4361729660,1,Jiāngxī Shīfàn Dàxué
4361729661,3,Guiyang Normal College
4361729663,2,GXNU
4361729667,1,Hǎinán Shīfàn Dàxué
4361729675,1,KUST
4361729686,1,SAAS
4361730433,1,CIT
4361730452,1,Third Military Medical University
4361865154,2,Beijing University of International Business and Economics
4362561681,2,Yunnan Nationalities Institute
4362643763,1,University of Santa Clara
4362643765,2,Ministry of Finance of Japan
4362643765,6,Ministry of Finance、略称： MOF
4362643793,4,NUPT
4362643798,1,Fuyang Teachers College
4362643882,2,Belgische Mathematische Gesellschaft
4362643904,3,elkh.org
4362655242,3,SCBG
4362655246,1,TSU
4362724838,1,TAES
4362724839,3,New South Wales University of Technology
4362724843,1,CSM
4362724850,3,Universidad Nacional
4362724869,2,scuegypt.edu.eg
4362724870,1,ASPEN
4362724885,2,Hofstra University School of Law
4362724889,4,Harcourt Brace
4362724899,1,CICR
4362724901,2,Chengdu Library and Information Center
4362724907,1,SRM
4362724909,2,ICM-CAS
4362724918,1,State University of Campinas
4362726013,2,Hehai University
4362726015,3,Consejo Superior de Investigaciones Cientificas
4362726110,4,UM
4362726110,8,University of Maryland at College Park
4362726132,1,Arnold Arboretum of Harvard University
4363601005,1,CSIR-NIScPR
4363609265,1,The University of Akron
4363609273,1,Kyiv University
4363609273,5,Kyiv State University
4363609522,1,Wuhan Institute of Geology and Mineral Resources
4364297406,1,SUST
4364301368,2,Mining School of Ouro Preto
4364309271,2,Janes Information Group
4364310595,1,Japanese Soc for Pediatric Endocrinology
4365331069,1,Mount Sinai Medical Center
4365331599,3,C.U.N.Y.‏
4365349132,4,NDAC
4365365866,1,United States National Science Foundation
4365365866,5,NSF
4365379719,4,A and M college
4365379719,8,agricultural and mechanical college
4365382234,2,SLV
4365383371,1,Xi'an Institute of Physical Education
4365383855,1,Nanjing Aeronautical Institute
4365384376,2,ZU
4365921336,1,National Vocational Guidance Association
4365921336,5,SPATE
4365921336,9,ACPA
4365921336,13,Student Personnel Association for Teacher Education
4365922285,1,Chapman and Hall/CRC
4365922418,1,Nihon Igaku Toshokan Kyōkai
4365922501,1,"Orell, Füssli & Co."
4365922604,1,Universiteit Utrecht
4365922604,5,UU
4365922641,1,Jiangsu Radio and Television University
4365924477,4,Universidade de Sâo Paulo
4366064898,1,Estonian Agricultural University
4366067014,1,CNPC
4366067016,2,NIIT
4366067025,4,CNR
4366067033,4,France Education international
4366067035,1,asanet.org
4366067040,2,Lorraine University
4366067043,1,Poznan University of Technology
4366067044,4,UNIPG
4366067045,2,Brazilian Society of Chemistry
4366067046,1,Karoly Robert University College
4366067048,2,ASHP
4366111244,2,Pellegrini de Venise
4366111244,6,g. antonio pellegrini
4366111244,10,Gianantonio Pellegrini
4366111244,14,Jean-Antoine Pellegrini
4366111244,19,scuola veneta Antonio Pellegrini
4366111244,23,giov. antonio pellegrini
4366111264,4,Gordon and Breach Science Publishers
4366111303,1,Hikari Ltd.
4366111318,3,People's Medical College of Northwestern Military Region
4366305339,1,UHMS
4366305851,3,Purdue Calumet
4366305919,1,ZAFU
4366305919,5,Zhejiang Agriculture & Forestry University
4366305949,1,Universidade do Vale do Rio dos Sinos (UNISINOS)
4366305957,1,Shaanxi Institute of Education
4366305979,2,Yulin Normal College
4366370181,2,SSUGT
4366370208,2,Tokyo Drug Control Laboratory
4366370214,1,Health Visitors' Association
4366370219,1,Guangzhou Medical College
4366370251,1,National University of the South
4366370259,1,Wuhan QingGong DaXue
4366371027,2,Guiyang College
4366371029,1,National Research Center
4366371045,1,The Anthropological Society of Nippon
4366371124,1,"United States. Forestry, Bureau of"
4366716137,1,ECSDEV
4366716165,1,SDAS
4366716198,2,CAU
4366716235,2,Jiangsu Institute of Education
4366716254,2,CMS
4366716275,2,Qinzhou University
4366716329,2,FUB
4366724665,1,IMS
4366736682,3,natureresearch
4376634480,1,Níngxià Dàxué
4376634860,1,Ternopil State Medical University
4376881981,1,Shandong Vocational College of Commerce
4376882240,4,Zoological Society of France
