source_id,alternative_title_seq,alternative_title
4210238013,1,"Bahasa, Sastra, dan Pembelajarannya"
4210173502,1,Bulletin of the Brazilian Mathematical Society
24807848,2,Physical review letters on CD-ROM
4210214068,1,Engineering science researh and application
4210234608,7,KI (Berlin. Internet)
4210238274,1,JTECE
4210196084,1,AJLSR
4210187349,1,Systems of arms and military equipment
4210207968,1,The Materials and Processing Conference
4210176014,1,Jurnal hermeneutika
52073207,1,ETE
186509381,2,Tul. Envtl. L. J.
2753989682,1,Irish medical journal
4210239140,1,IJBDIA
4210208642,1,InJoES
2756010391,1,Journal of the Korean dental association
4210234099,1,Vestnik ČGPU imeni I.Â. Âkovleva
4210175815,1,Das Magazin für Führungskräfte
4210202959,1,Engineering & technology journal
2489501747,3,Transactions on electronics
4210178293,2,Specialist periodical report.
4210174753,1,Proceedings of the annual meeting of the American Catholic Philosophical Association
170825624,1,Continuing education in nursing
4210216314,1,JSCAN
2764429979,3,Mitteilungen aus dem Museum für Naturkunde in Berlin. Zoologische Reihe (Internet)
4210217185,1,University of Sharjah journal of humanities and social sciences
4210204094,4,Торайғыров университетінің хабаршысы. Энергетикалық сериясы
12812927,3,Nw. J. Tech. & Intell. Prop
4210236438,1,Jurnal Komunikasi dan Konseling Islam
4210184539,1,Rivista della Associazione Italiana di Psicoanalisi
4210208480,6,"Polymer science and technology series (New York, N.Y.)"
89312022,2,Schriften zur Geschichte und Kultur des Alten Orients. Altorientalische Forschungen
4210211936,2,Nature partner journals microgravity
4210204367,1,Kitāb Aʿmāl Mūʾtamar Al-Itiḥād Al-ʿām Lil Aṯārīyin Al-ʿarab
4210219345,1,Symposium on Evaluation and Diagnosis
4210179236,1,Jurnal ekonomi manajemen
157703734,1,Steinbeck review/Steinbeck studies
4210203382,2,Civil aviation high technologies
60561668,1,Phys. ther. rev
4210232316,1,"Complexitas, revista de filosofia temática"
4210210633,1,Media Studi Islam
4210177012,5,Zeitschrift für Politikwissenschaft (Print)
4210239187,1,JSSR
4210236297,1,Advances in recycling and waste management
974056801,1,Current opinion in colloid and interface science
145476921,1,American Chemical Society nano
4210205977,1,DAIO
202536068,1,Promotion et éducation
4220651184,1,AJDM
4210208341,1,Jurnal Inovasi dan Sains Teknik Elektro
2736582806,1,Journal of English Language Teaching
4210232717,1,JNS
4210201557,1,International Bulletin of Linguistic Documentation
4210175913,1,Jurnal Pemikiran dan Pendidikan Dasar Islam
4210228525,1,Annales UMCS.
4210221292,1,Fashion industry
4210188335,3,Гуманитарный вестник МГТУ им. Н.Э. Баумана
2765052085,1,Communication and electronics
67424211,1,Dermatol Ther
36351113,2,"Comparative cytogenetics. International journal of plant and animal cytogenetics, karyosystematics and molecular systematics"
108239708,3,Int J LCA (Print)
198645039,3,Monde de l'islam
4210170886,1,EMC. Gynécologie
4210191963,1,Studies in organized crime
4210182482,1,Strategies for success
4210168387,1,Gender (Leverkusen. Print)
2764934131,1,Research of Agricultural Modernization
4210177144,1,Journal of medicinal plant studies
4210206185,2,"Vestnik Marijskogo gosudarstvennogo universiteta. Seriâ: Istoričeskie, ûridičeskie nauki"
198828042,1,QA. Química analítica
4210232226,1,Sur. International journal on human rights
4210212217,1,JDAPM
4210203506,2,Studenckie Zeszyty Naukowe (Studenckie Koło Naukowe Prawników Uniwersytetu Marii Curie-Skłodowskiej. Online)
72072742,2,Rural management
4210206739,2,Sparta
4210209974,1,Design convergence study
4210202014,2,RS
4210223045,1,QJER
4210200588,2,Journal of Dance Movement Psychotherapy
4210188506,2,MEMF
4210171609,1,"Sociological, political and military sciences"
4210173810,1,AJTM
2764790294,2,HeBAI (Internet)
4210237088,1,Vestnik
78385471,1,World J Cardiol
4210181551,2,Tidsskriftet Poetik.
4210191221,1,AAA
4210171434,4,Usnje in obutev
4210236975,2,IGWHC
61377519,1,Onderwys as verandering
4210168830,1,SCEA
4210234639,1,Fire & explosion safety
4210226238,1,AJGES
4210189130,2,"Journal of the American Medical Association otolaryngology, head and neck surgery"
4210236392,1,A Journal Of Community Services
4210186336,1,Rapport de l'assemblée annuelle - Société historique du Canada
4210191264,1,The journal of biosciences
4210176939,1,Redisco
4210212002,1,Journal of business innovation
4210240589,1,Ethnopsycholinguistics
4210199848,2,Program Studi Teknik Sipil Universitas Batam
86581542,1,Kognitionswissenschaft (Print)
4210169315,1,Jurnal Bimbingan dan Konseling
4210235160,1,Jurnal Ilmu Perpustakaan dan Informasi
93990902,1,Genetika a šlechtění
4210188914,2,Journal of molecular imaging and dynamics
4210192829,1,NJHS
2764518715,3,World J Transplant
2765005894,1,Iranian journal of crop sciences
184416969,1,ANT
203040920,3,Journal of law & technology
2738668525,2,"Órgano de difusión de investigación científica, tecnológica y humanística"
4210218846,1,Jurnal agronomi
185969502,1,JABES
2764468739,1,ACM
4210213705,1,NCT
4210188965,1,ETS research bulletin series
4220651572,4,"Pulmonary, critical care & sleep"
4210237406,2,EIU Healthcare Europe
4210170736,7,Compte-rendu des travaux de la Société linnéenne de Lyon pendant l'année ...
2729999759,1,TACL
2764969478,2,Mol Ther Nucleic Acids
4210197699,1,European Business and Management
4210193669,1,The Research of the science city
204255248,1,Notebooks on geology (DVD-ROM)
131268793,1,Journal canadien de mathématiques
63007466,1,Integrative physiological & behavioral science
4210180874,3,Feminismos
4210239815,1,HARTOJ
4210239568,1,Xenobiotic metabolism and disposition
4210208591,2,TJI
4210192666,1,GIO (Wiesbaden. Print)
4210225605,3,Journal of clinical dermatology & therapy
4210218226,1,Scientific Issues Jan Długosz University in Częstochowa.
4210179661,1,Mağallaẗ Al-Mīyaẗ wa Al-Ṭāqaẗ wa Al-Ġid̲̲ā’‎ wa Al-Bī’aẗ
4210182823,1,JREI
2764820045,1,EAJS
40941386,1,DENM
4210240062,1,Journal of Donghua University
4210176503,1,Theory and practice of intellectual property
4210213053,2,LOJNHC
4210222222,1,IJDE
4210195812,2,Al-Maǧallaẗ al-MiṢriyyaẗ lil-TiknūlūǦyā al-Ḥayawiyyaẗ
4210227988,2,Recht und Medizin (Berlin)
4210209926,1,"Terrestrial, atmospheric and oceanic sciences"
2739183238,3,CIC
4210238787,1,MMM
4210224655,2,Izvestiya of Timiryazev Agricultural Academy
2764671611,4,Faṣlnāmah-i taḥqīqāt jangal va ṣinubar Īrān
4210209250,1,TAJPSLC
83504141,1,Women and health
4210212296,1,Jurnal Pendidikan dan Pembelajaran
4210222303,1,Organisation for Economic Co-operation and Development reviews of tertiary education
99909709,2,Urban forestry and urban greening (Internet)
2764644093,1,bangsaseongpyegimulhakoeji
130611943,1,Soc. F.
2764501496,2,"Denki Gakkai rombunshi. A, Kiso, zairyō, kyōtsū"
2737731412,7,JUBPAS
4210206944,2,Animal research and veterinary science
4210215156,2,BIoEx-Journal
195232068,2,PPE
4210207165,1,Teleskop. Nablûdeniâ za povsednevnoj žiznʹû peterburžcev
36106448,2,IJCCM
114012392,3,Bulletin de liaison
2764795044,2,e-Business Review
2764585823,2,Student engineer's pulsar
2765032918,1,Asia Pacific defence reporter
4210217029,1,IJHS
28929270,5,Journal of law and technology
4210209215,2,MCS
4210217479,1,Jurnal Manajemen Pengembangan Industri Kecil Menengah
103101690,1,JM3
2764580016,1,JMDH
2764611617,2,National Center for Health Statistics data brief
4210205064,1,Culture convergence
4210221166,4,"Zuckerindustrie (Berlin, West)"
1002109714,1,Communication and society
4210197343,2,Encyclopédie médico-chirurgicale-Chirurgie (En ligne)
2764802532,1,PolЬskij Počvennyj Žurnal
4210225023,4,Schweizerische Zeitschrift für Soziologie
4210220465,1,Current sustainable renewable energy reports
2764580520,2,European J of Physics Education
4210238215,1,HTT
4210189039,1,Journal of plant science
4210193571,1,EURO Journal on decision processes
4210225688,1,"Beiträge zur Alten Geschichte, Papyrologie und Epigraphik"
4210203836,2,KuI ; Neukirchener theologische Zeitschrift
4210234943,1,Notarialʹnyj vestnikʺ
4210186518,1,JoFSA
4210203713,2,GC
4210195846,1,IJA
4210189948,1,Huarte de San Juan.
4210205257,1,PP&AR
2764762437,1,South African journal of social and economic policy
16776775,1,Argument and computation
4210193053,1,Wooden documents and Inscriptions studies
63341675,1,Ultrastructure and molecular structure research
4210208724,1,IHLL
4210211810,1,SSDI
4210210180,1,Revista CONAIC
4210202943,3,Економіка і фінанси
2764861007,1,IJALEL
30698027,4,TKDE
2764620810,1,Chinese Journal of Veterinary Science
4210229209,1,Korean Journal of Nature Conservation
2736367717,2,Jurnal pendidikan
4210191334,1,Auslandsrundschau
4210189148,1,Zeitschrift für Elektrochemie (1952)
20589029,1,ABS
2764711626,1,British Wire Journal
4210195951,18,Corporate health
2764480288,1,JNS
4210182264,1,EN today
204308127,1,Internationale Zeitschrift für Augenheilkunde
89276529,3,Transactions on computer-human interaction
4210234939,2,Adhäsion kleben und dichten (2001. Internet)
4210205694,1,e-graduate studies in mathematics
4210224203,1,Jurnal Kesehatan
2755800702,3,Army Medical Department journal
2764564953,1,Instrumentation technology
2914210501,1,Bulletin of the Korean Fisheries Society
4210212058,1,Canadian prosthetics and orthotics journal
4210234278,1,Traditional Medicine Research integrative nursing
4210229544,1,JSME Conference on Robotics and Mechatronics
4210198919,1,ISIM
2754001994,3,Veterinary medicine and small animal clinician
2764768178,4,Oral & facial pain and headache
4210198476,4,SPE
4210226895,1,Proceedings
4210179880,1,Study of the Eastern Classic
4210223005,1,IJVV
4210228072,1,Verwaltung (Berlin. Print)
4210197965,1,"Endocrinology: news, opinions, training"
4210173877,1,Official journal of the Society to Improve Diagnosis in Medicine
4210177553,2,BRZ. Zeitschrift für Beihilfenrecht
2764838995,1,OJRA
60589374,1,Acta Ecologica Sinica
153474389,1,JCEDM
4210194433,2,Journal of human understanding and counseling
4210192073,1,Medical science journal
69759517,2,Archives de médicine générale
4210186440,1,Paidéia
4210192242,1,Open access dermatology
4210201990,1,Sudnovodìnnâ
62117714,3,AJ
39787265,3,Göttingen journal of international law
4210199331,1,Agricultural Policy Analysis
4210180983,1,Jcommdev
136263124,3,Journal of mineralogy and geochemistry (Internet)
4210210635,1,TOOCJ
2503668375,1,HCB
4210206717,1,Sanitary doctor
4210231870,2,Yearbook of medical informatics (Print)
4210225001,3,Report to the president (Office of Anticorruption and Integrity)
4210213228,2,JAMS
2764468739,2,Africa conflict monitor
2765072066,1,Competition Policy International antitrust chronicle
4210213541,1,CBIS
11493313,1,Field analytical chemistry and technology
4210206012,1,British elections & parties
4210200572,1,Jurnal ekonomi dan kewirausahaan
155153587,1,MRE
4210194127,1,"Fractal, Revista de Psicologia"
4210219230,1,Turkish journal of geographical sciences
4210176980,1,CTDD
4210190613,1,Georisk
2764469560,1,JAMS
4210168516,2,Anais do ... CILAMCE
4210213780,1,Institut national de la recherche agronomique productions animales
4210169495,1,Scientia Sinica.
4210233328,2,NATO Advanced Science Institute series
90686162,1,Journal of the European Association for Palliative Care
4210206186,1,"International scientific and practical conference ""World science"""
180284055,2,CILL
4210192608,1,Evidence Based Medicine
4210172568,1,DLK
4210235941,3,Natural resources and life sciences education
4210206800,1,TJER
4210189843,1,CDC Surveillance summaries
2736417998,1,فصلنامه بهداشت و ایمنی کار
4210207823,1,"Collection ""Epitome musical"""
4210188297,1,Revista de filosofía
4210229068,2,IJExportM
4210196787,3,"Revista Cientifica da Associação Brasileira de Ouvidores/Ombudsman, estudos sobre a atuação de ouvidorias em instituições brasileiras"
4220651226,1,Public Library of Science sustainability and transformation
4210213021,1,The Indonesian journal of nutrition
23735784,1,Philosophy and technology
4210175715,1,Journal of the Brewing Society of Japan (1988)
4210222088,1,National accounts of Organisation for Economic Co-operation and Development countries. Financial balance sheets. Stocks
106546978,1,eThorax
197285952,8,E.J.M.
2764352285,1,Bulletin of the Academy of Military Medical Sciences
4210237175,2,Institute of Electrical and Electronics Engineers power engineering review
2764743927,4,Hangugeo gyoyuk
4210177835,2,Pro Publico Bono
4210216172,1,ROJ
4210225843,1,CTM
4210182469,1,Etudes asiatiques (Print)
4210240843,1,COLE
2898479668,2,European Journal of emergencies
4210170044,1,Journal of Information and Document
2764444101,1,USGS scientific investigations map
4210211915,1,Etude de la Culture Francaise
4210229785,1,CVSI
22361854,2,CERA
4210171463,1,Korean Journal of Veterinary Research
4210229532,1,Jurnal Ilmiah Fakultas Psikologi Universitas Yudharta Pasuruan
4210211751,1,ECMMA Perspectives
151741590,1,NCB
2737568815,1,Journal of Basic and Applied Pharmaceutical Sciences
4210169885,2,Japanese journal of sheep science
4210233308,1,MT
127459061,1,CMLR
4210240115,1,Revista de administración y economía
4210213374,1,RIM
4210204488,1,World of russian-speaking countries
4210195607,1,Contemp Pediatr Dent
188481820,2,Philosophie des sciences sociales
4210192988,2,Ondina-ondine
4210170150,1,IJATEM
159276128,1,Newsletter
4210205150,1,"Revista de arte, mídia e política"
90027464,2,JTSE (Online)
4210223959,2,DESA Working papers
4210207545,1,Journal of NBC protection corps
4210226241,1,TIPA
4210236761,1,BioMed Central molecular and cell biology
4210240850,1,Program Studi Kebidanan Universitas Batam
4210216553,1,Interdisciplinary review of emerging technologies
2764971803,2,IJASS
4210176932,1,Browning Institute studies
4210190365,1,Ukrains'kij antarktychnij zhurnal
4210241180,1,Siberian research
4210205912,4,Revue générale de l'Université Nationale de Kryviï Rih
107365432,1,JDI
4210219790,1,Psychological abnormalities
4210216472,1,SOFI
4210175815,3,Wissensmanagement (Augsburg)
4210203506,3,Studenckie Zeszyty Naukowe (Koło Naukowe Prawników Uniwersytetu Marii Curie Skłodowskiej)
4210194609,2,UEYD
143615459,1,European journal of masonry (Internet)
4210190737,3,"Particles, fields, gravitation, and cosmology"
25288619,2,Sport & exercise psychology
106272552,3,"Revue canadienne de l'enseignement des sciences, des mathématiques et de la technologie"
2736322943,3,Revista de Ciencias Sociales y Humanas
4210233641,1,BIS
76695604,2,Toxicology and pharmacology
4210221128,2,JFES
177811526,1,Methods Cell Biol
4210221230,2,Economic innovations
4210175880,1,Microprocessor Test and Verification
2754318780,1,Experimental & clinical gastroenterology
4210211459,1,Associação Brasileira de Linguística
4210173451,2,Structural mechanics of engineering constructions and buildings
4220650909,1,BASOR
168049282,1,A.J.P.H.
4210216013,3,Archiv für Papyrusforschung und verwandte Gebiete. Beiheft (Print)
4210186794,1,YISA
4210173148,1,Jurnal hukum dan syar'iah
2737589093,1,RFK
4210173831,3,Bulletin of the British Museum (Natural History).
