work_id,grant_seq,award_id,funder_id
3208313846,2,IR.MUK.REC.1400.109,4320325526
3047501234,1,41872116,4320321001
2923457309,4,APP1159347,4320334705
573696628,1,,4320308022
2548560315,1,SBE-1041707,4320306076
2762800332,2,724.013.003,4320321800
3189742679,9,82021005,4320321883
4390241515,3,62135012,4320321001
3215397424,1,,4320321001
3174275726,7,cstc2017jcyjAX0194,4320329873
4401743563,2,,4320338019
2883677643,2,,4320332177
4319662383,4,BK20200839,4320322769
4283378250,4,P01-AG020166,4320337337
4308972645,6,AS-GC-110-05,4320336409
4283526210,3,2020R1A2C1014815,4320322120
2979140946,10,2018CX029,4320321514
3112910363,3,R21CA223915,4320337351
3139969305,3,31800754,4320321001
2741384125,2,EP/N014391/1,4320334627
3007446724,2,,4320332605
3094147716,1,,4320336026
4361291507,3,,4320335966
2797658379,2,RJ_M13_0904:1,4320322659
4315865290,3,LCUGYTD2022-03,4320324155
2783072006,1,TV3201428-10,4320310701
3034699806,2,,4320320767
4294991063,3,2019-ZD-0784,4320323086
2771603438,1,51709067,4320321001
3138934272,1,MOE2019-T2-1-050,4320320751
3164616755,1,,4320338077
2809740743,6,SEV‐2013‐0295,4320321837
2065599237,1,,4320316111
2809436476,2,41725017,4320321001
2035946591,3,CD10/00280,4320334923
4224252444,3,ST/V001752/1,4320334632
4200496688,4,,4320335322
4386947101,1,81870964,4320321001
2514920291,1,,4320309139
4381884506,1,CZ.02.1.01/0.0/0.0/16_019/0000797,4320321005
2999564444,2,OCE-1335810,4320306076
2914566747,1,ASTIP-IAS07,4320313921
2990270236,1,21105066,4320321001
2991074875,1,,4320306115
2794605228,2,61501148,4320335777
2901633397,5,ZR2017PF006,4320324174
2245701462,1,61373171,4320321001
2982765352,17,,4320334601
2418393193,4,2R01 CA082838,4320337351
1972262866,2,81171337,4320321001
4362575407,3,19ZDA087,4320335869
4315701834,4,2022A1515010980,4320337111
4394885481,2,APVV‐22‐0388,4320323251
2511364350,1,,4320332163
4375947450,9,2021YFC2902903,4320335777
3159942885,1,108-2320-B039-013,4320322795
2733732064,1,NPRP X‐095‐1‐024,4320332753
3043876682,21,2016YFA0300504,4320335777
2285663366,1,51208281,4320321001
4393203371,4,2021B0909050002,4320335795
3119956659,3,,4320324839
2509776654,3,NRF-2013R1A1A1076141,4320322120
2004936817,3,,4320321106
2116303354,1,,4320320389
4312965142,6,62101481,4320321001
2606588527,2,CBET-1453576,4320337390
2396811662,3,T32GM007445,4320337354
3108889883,2,EP/L000202,4320334627
2958213611,4,IBSR014-D1-2014-a02,4320322120
2790804500,1,,4320321505
2883831786,2,,4320323874
4224101207,1,,4320322922
4205337746,1,S005459,4320321048
109265542,1,,4320314742
4308211741,1,,4320334923
2752214410,1,,4320320376
4210388769,4,0193.001569/2017,4320323350
2951032685,1,,4320312400
2906244021,1,PSF/NSLP/KP-AU (421),4320311210
3206720732,2,FA9550‐21‐1‐0381,4320338279
4392584926,1,2021YFD1000401,4320335777
2991632691,1,,4320306132
2999481704,3,,4320335774
2752177726,2,"SHARE-I3, RII-CT-2006-062193, COMPARE, CIT5-CT-2005-028857, and SHARELIFE, CIT4-CT-2006-028812",4320333067
4323539327,1,2019-68012-29904,4320332299
2791445697,2,UK RAEng Research Fellowship (grant no. RF/128),4320320005
3042544867,3,ANR-11-IDEX-0001-02,4320320883
3087230424,4,K08 HG008986,4320337348
2797085356,2,17H06439,4320334764
2475398961,1,2014JC017,4320311026
1996037090,2,"JW holds a Centenary Award,JW holds a Population Health Scientist Fellowship",4320334626
3020300207,2,20431900100,4320321885
2898715109,3,,4320325396
3159297662,3,1190361,4320338073
2981002088,3,11534008,4320321001
3134353593,1,51972329,4320321001
2400864251,6,CHE-1414466,4320337393
4389020253,1,,4320332161
4320719828,2,2021M701239,4320321543
2329423027,1,"R01-CA124377, R01-CA138586",4320337351
2588086126,1,ST/L000636/1,4320334632
4309677619,3,2019YFE0105000,4320335777
3195924684,1,,4320307115
2048276414,2,201104202,4320321543
2971862027,6,2010-735,4320321133
4229039673,1,EAR 1231445649,4320335353
4294176529,2,249LGC21B050001,4320338110
2982615373,22,310041/2018-0,4320322025
2774550673,4,,4320325185
4388962411,2,62001104,4320321001
4303613645,2,1UL1TR001430,4320332161
3012380080,41,,4320322904
4225910309,1,ANR-19-NEUC-0004,4320320883
4321332190,4,2020YFD1100402-4,4320335777
3016135707,2,,4320320300
3155807497,1,,4320321001
1964322318,2,17770217,4320320912
4387264798,1,51572219,4320321001
3210726563,1,,4320328119
4300979961,1,398353,4320322245
3181341482,4,41471354,4320327720
4385720874,2,21875033,4320321001
4283329382,2,51602344,4320321001
3036947389,2,K23AG038731,4320337337
2733486743,1,U1537206,4320321001
2903872744,1,SKLMP/SCRF/XXXX,4320314149
3011728169,1,,4320324174
2767019757,1,31271049,4320321001
2790043404,1,,4320320912
2060283202,3,R01 AG024059,4320337337
2996916720,2,NRF-2014M3C9A3064552,4320322120
4224214506,3,LY22E030012,4320338464
2164310840,1,,4320321038
2560538606,1,R21AI124100,4320332161
2005739043,2,A062254,4320322034
2793271483,4,,4320307379
2938281037,4,N01-AG-6-2106,4320337337
4378515145,1,15/70/104,4320334785
4400054809,1,,4320322598
4391482040,6,22A550001,4320335955
2981621723,2,DEAC02-07CH11359,4320306084
2108274702,2,2012CB517703,4320327563
2119171542,3,,4320310870
2332054405,1,,4320320768
4282975518,6,F32NS105372,4320337359
4381548407,6,LQ19E080009,4320338464
2889531774,3,80NSSC18M0022,4320306101
3015847009,2,KAW2012.0078,4320322327
3097113086,1,,4320307858
3121213286,2,18H04838,4320334764
2765402187,3,2014M550187,4320321543
4284887233,1,ADITIMAT-CM S2018/NMT-4411,4320313831
2519574304,2,81570987,4320321001
2903894484,1,K123836,4320326762
3039241117,1,21702145,4320321001
2724932717,1,21403129,4320321001
4206272446,2,STARS/APR2019/NS/537/FS,4320322724
2891485818,1,,4320307874
4379740896,1,52073286,4320321001
3111693370,2,2018YFC1105501,4320321540
4289534027,1,20ZR1402700,4320309612
4225414019,1,110-2634-F-002-032,4320321540
4318983156,1,K23MH127303,4320337346
2952735543,6,61628212,4320321001
4317506340,1,22171203,4320321001
3191961296,1,81572302,4320321001
2981250851,4,2018CFB617,4320322186
4382562105,11,2022M712691,4320332161
4322628232,1,,4320309327
2899867048,33,DK097307,4320337338
4200548086,1,20POST35210516,4320306230
3211355294,3,12/INS/PPK/E4/2021,4320331011
4224993563,2,21971185,4320321001
4387042270,1,LH2020F020,4320323085
4401345074,3,SRG/2022/000988,4320334771
2310628234,4,CBET 1080909,4320337390
3045965140,2,,4320309949
3213755833,2,P01 CA234212,4320337351
4361218714,2,52008272,4320321001
4386927344,1,62072212,4320321001
2966179898,1,UL1TR002240,4320332658
4366089651,1,32160718,4320321001
2610587231,2,623-A-00-06-00056-00,4320306115
2216844525,3,,4320309151
2803697857,1,,4320306811
4284886104,1,12101178,4320321001
4220850784,7,,4320324618
4385819972,3,41627801,4320321001
4306377347,3,4R61HD105610-02,4320332161
3123739856,2,51773171,4320321001
3042020678,2,41472201,4320321001
2900463376,7,16JC1400401,4320321885
2910386856,1,LQ16D060004,4320338464
2735904375,9,61303232,4320321001
4392302566,6,,4320337355
3124823157,5,,4320335598
2395851635,1,51372056,4320321001
4386097046,4,,4320312210
2134008461,1,,4320334764
2772623424,1,0153AB-C71-4,4320321709
2723753208,2,,4320307765
2608429078,1,41372101,4320321001
2897126521,1,21572028,4320321001
2586645594,3,,4320337480
4386090466,1,U1764263,4320321001
2076962603,3,HIT.NSRIF.2011118,4320321001
2755368746,1,,4320321408
94433513,1,,4320310567
2792695593,1,1731956,4320306076
4394853558,3,,4320337472
4310836802,3,,4320320717
2909199347,1,SFB956,4320320879
4385623846,4,62102073,4320321001
2339743604,5,,4320337330
1969867191,1,,4320319929
4389284730,1,71971145,4320321001
2118896462,1,30771109,4320321001
2808165494,8,2018M631922,4320321001
2991066420,5,320596,4320334678
3153216022,2,31672496,4320321001
4213346714,1,,4320310657
2055424290,3,,4320320664
2261895028,2,301301/2010-7,4320322025
3156379464,4,XK1802-4,4320335787
3107283243,6,KP305,4320325509
3124118987,3,FA9550-18-1-0319,4320338279
4392594234,2,206194,4320311904
1964423225,1,RES-000-22-1526,4320334630
1589315146,1,,4320320997
4385566295,1,52278310,4320321001
2790188278,1,UID/AMB/50017 - POCI-01-0145-FEDER-007638,4320333469
1972592824,1,,4320313289
4390906553,1,32301586,4320321001
2982095111,4,2015M572210,4320321543
2884004352,2,21073116,4320321001
3113256119,1,EP/K021273/1 and EP/R029504/1,4320334627
2808658332,1,2RO1AG017644-01A1,4320337337
1974000684,3,2011M501185,4320321543
2216179982,3,,4320322930
4311463249,3,,4320335726
4294992371,2,DFJH202109,4320336645
3041041773,3,JLSWSRCZX2020-111,4320322843
4394835852,2,12204480,4320321001
2075885036,4,De-SC0001198,4320337480
2807849486,1,2015/17/B/ST3/02273,4320322511
2320807966,1,R01AA016016,4320337330
1998790360,1,N01WH22110,4320306085
4285025171,1,22176093,4320321001
3195689182,2,874671,4320319912
4318454223,1,NCKUH-10902012,4320322933
2938960729,1,BES-2013-063922,4320321837
2946383112,4,HL080472,4320337338
4397023245,1,,4320327811
3160795025,1,19H01094,4320334764
2982865044,2,Q.K130000.2643.15J17,4320323300
3104246622,1,,4320324099
2216441014,2,21273158,4320321001
2175663749,1,MOP-77526,4320334506
4366464074,1,SPP 2196,4320320879
4200089270,3,AR079298,4320337362
2801114090,2,51336001,4320321001
2900883357,4,1-BE0Y,4320322598
1989443694,1,,4320322760
3153640044,3,,4320332377
3104701953,1,2020R1A4A1018652,4320322120
2487810188,3,NCSIST-102-V211(105),4320322960
4322617002,5,ZDBS-LY-DQC019,4320338202
2963425674,1,,4320335551
2027585862,1,ERGS0028-STWN-1/2012,4320321709
3193891006,8,29433,4320334593
4390794076,1,,4320331744
2476164490,12,51172071,4320335787
3113073027,3,PAPIIT (UNAM) grant IN104418,4320323401
2777206501,1,JP16K05691,4320334764
2091593178,3,J1210057,4320321001
4396698075,3,E83C22001720005,4320321873
3126010350,1,R01GM097272,4320337354
4304140464,2,Unassigned,4320335787
2594926813,1,OISE-1545756,4320337370
3137149568,2,81372832,4320321001
4366234894,3,SGR 1246,4320321505
3163295356,1,,4320321001
2473912529,4,16-12-00028,4320324099
4365140323,1,61721005,4320321001
2216339305,1,J1210031,4320321001
3139295298,4,,4320336026
4391239171,2,CBET-2124604,4320337390
3204945032,1,,4320336631
4313255209,1,,4320321091
2898466594,2,11674184,4320321001
836365824,1,CGL2011-25162,4320322930
2207043305,4,22224006,4320320912
4367173869,1,,4320320286
2091815494,1,TREPA 1FD1997-1338,4320323563
4225112967,3,21605052,4320321001
3033074253,5,P50 CA098258,4320332161
4379528700,5,62122063,4320321001
4319227715,4,ACT210030,4320331146
4213141588,3,2015-03823,4320322581
4386981124,1,G-2015-1-012,4320310088
4282914894,5,B16029,4320327912
1991892793,1,CHE 1057466,4320306076
2939151331,2,,4320320043
3002198855,5,11704319,4320321001
4284976707,1,81730042,4320321001
3140928668,2,81871323,4320321001
3184139646,4,82001673,4320321001
4225424801,1,,4320322120
2971486618,1,,4320321663
2888822935,1,16-SDG-30440006,4320306230
2933573917,2,CARS-35,4320326266
2027455555,1,,4320306076
3025934168,42,1R56DE025248-01,4320332457
2973493417,1,NSFC 31400870,4320321001
2892146313,5,,4320332161
3033441723,2,IN216419,4320335100
3205227354,2,,4320322847
4205861067,7,SB/S2/RJN-132/20/5,4320334771
4383823197,1,DA 2392/2-3,4320320879
2606820548,1,(81370886),4320321001
2365321776,1,21406060,4320321001
2947987316,4,N01-AI-30039,4320337355
2974468926,9,Z181100004418004,4320325902
4396926339,1,31972915,4320321001
4362601694,1,81871921,4320321001
3024506689,2,51621091,4320321001
2903853289,2,FA9452-13-1-0288,4320338294
2997545482,2,ZR2018LC011,4320324174
4401884890,1,OCAY-18-774-OFIL,4320306460
2900959021,11,074-U01,4320325767
4388794195,2,2023TQ0303,4320321543
3175614361,1,,4320322030
1992972228,1,,4320334764
4385453563,1,61876143,4320321001
3184880618,2,61673035,4320321001
2067088316,3,NSC93-2120-M-011-001,4320321040
4390814544,4,GNT1193955,4320334705
2094033295,1,,4320332161
2051463602,1,02A27004c,4320320912
3009663149,2,,4320337359
4397025909,6,2023318,4320321133
2914279681,1,FWO Postdoctoral Fellowship,4320321730
3164232280,2,21775124,4320321001
3013327102,2,,4320321114
3196973425,1,31270636,4320321001
3171649417,2,18-29-04009,4320321079
3208376219,1,1023/18,4320322252
2999515653,1,,4320323319
1969018822,3,,4320322841
4366291469,1,,4320337352
4210646659,3,2020A1515010441,4320321921
2982630596,2,,4320332445
2962710051,1,TCMMP104-02-01,4320323512
2486546779,1,,4320306076
2945891962,1,2020,4320320300
3202632359,1,P01 HL128192,4320332161
2028349665,1,2009-0073488,4320322348
4365148462,1,"82072229, 82174214",4320321001
3175555276,3,,4320329006
2060881562,2,2013M530226,4320321543
4392357737,5,020YFB1805405,4320335777
2900198456,2,IIS-1618669,4320306076
4282976179,12,PI10/02293,4320335322
2222240945,1,21274135,4320321001
3208916046,2,Greatest Need Fund,4320320667
2981569618,2,11702075,4320321001
4224217833,3,51521001,4320321001
4289635923,1,31570514,4320321001
3118684321,1,R21DC016391,4320337352
4304891024,3,AUHL/11/01 (R-3987),4320321730
4390882612,2,874735,4320332999
4207068982,2,GRK 1986,4320320879
2613849307,1,DE-AC06-76RL0 1830,4320306250
4391925392,1,,4320316322
2986761410,4,21573107,4320321001
4386232173,1,1012412022,4320317245
3171979618,2,,4320334771
2937635092,8,,4320320415
2764343595,3,1021316,4320320414
4328127691,2,DST/TMD/MECSP/2K17/07,4320320719
4206209713,2,4191002,4320322919
3156813361,2,SFB824,4320320879
3093504661,3,,4320321133
3118363750,4,,4320335509
4401558856,1,,4320320883
4386486312,3,,4320335777
4280654183,3,DP210102180; FT200100243,4320334704
3129321149,4,LQ20F010010,4320338464
2528997863,2,2011/13752‐5,4320320997
3184690188,3,,4320332313
4321501766,1,61904122,4320321001
4396817344,2,2023A1515110705,4320337111
2594255453,2,DK078605,4320337357
3212579710,2,BE1540/23-2,4320320879
3170799008,1,RGPIN-2019-07033,4320334593
1976721338,1,2010-0013855,4320322120
4291826191,3,KJQN202000702,4320324805
4387729305,1,,4320321557
4225015767,2,,4320320769
2922233108,2,n/a,4320322581
2888012007,4,15/06809-1,4320320997
3164985684,1,PIE13/0004,4320321562
2620524472,2,63340 0004,4320321007
2980703130,2,21373054,4320321001
2809434471,3,,4320334928
3159070214,1,,4320323890
2210104965,2,2013CFA097 and 2013CFB325,4320322186
3159596213,1,R01GM126422,4320337354
1986585561,1,50872034,4320321001
3197566470,2,52094017000W,4320335984
3191301926,10,2011/50740-5,4320322177
4362609727,1,128088,4320326124
4386253159,1,2022TQ0356,4320321543
4385620335,1,322669,4320334678
4313411149,5,MANGAN,4320321114
4220955573,1,,4320306084
4384296960,3,51925104,4320334953
3127135273,1,,4320321001
3110810222,1,,4320306136
4226185481,3,,4320323059
2898212071,1,,4320321408
3024212509,8,491490/2004-6,4320322025
2091078395,2,11403,4320322277
3003082259,1,11574014,4320321001
4392470962,2,818123,4320332999
4299592560,1,247328,4320334678
2581275405,1,NRF-2016R1C1B1016261,4320322030
4290694518,1,,4320332999
4391896829,1,R305C190014,4320332210
4282926909,3,82001611,4320321001
2525742079,2,51478083,4320321001
3100027604,1,13-01-00463-a,4320321079
2887928084,40,,4320322904
2979402488,1,,4320324849
4399617315,1,,4320330611
2077809023,1,20090204120017,4320320751
2062522951,1,"51206048, 51006106 and 50906086",4320321001
3216745391,4,219QN154,4320322866
3133452636,1,21778072 and 92056101,4320321001
2586743233,2,"81171579, 81201287, 81371832",4320321001
2983288256,5,BCZD2019001,4320323710
2245075878,1,15A350009,4320335955
3193790578,4,2019YFS0485,4320336596
2884283518,1,1349921,4320306076
2613601474,1,633004,4320334705
2981071244,1,RTI2018‐095720‐B‐C33,4320315062
3037099933,1,Physician Scientist Career Development Award,4320306571
4281968340,1,,4320322666
4225973304,5,N2019001,4320335787
4292947501,2,42022014,4320321001
4396860888,4,51972110,4320321001
2116024838,8,,4320321079
2913131891,1,U01AG060903,4320337337
2277285073,1,200021-117847,4320320924
2905079515,5,CIFMS 2016-I2M-1-011,4320323137
2959018260,3,17K06173,4320334764
2322417229,4,41572005,4320321001
2895213429,1,50872048,4320321001
3119625880,1,UIDB/00315/2020,4320334779
4401007692,2,,4320306133
3014215983,1,,4320332564
4396920493,4,52202275,4320321001
4309046796,3,,4320324593
4288439593,1,61922051,4320321001
4296793785,1,HV22C0069,4320322107
3143926362,2,01LC1809B,4320321114
4282578612,3,1TZIAActBC011470,4320337351
4382182595,8,NNF21OC0072718,4320325957
1994727931,3,103471013,4320321543
3111137377,3,JP18H01140,4320334764
3082164767,2,Grant no.61841110,4320336213
2738913800,1,18975/JLI/2013,4320310087
4400615420,1,,4320310967
3175185081,3,11804375,4320321001
3212059226,2,21965032,4320321001
2032463135,1,,4320321800
2235518581,1,BCS0921271,4320306076
2815330397,3,2017XZC-0053,4320322701
3008042526,3,61832016,4320321001
4379095367,1,32170345,4320321001
3213661181,1,grant 712.018.005,4320321800
2893143766,4,KCG-01-2017-02,4320334872
3197857322,2,61921004,4320321001
3124299109,2,,4320322892
4400701672,1,IN115624,4320323401
3152862197,2,,4320335199
3089001786,1,61871075,4320321001
3177044915,7,104-V-B-044,4320327358
2989434496,2,,4320311280
2618802064,1,6-2016-0109,4320335295
3121411100,1,AARF-18-565506,4320306219
2810284983,1,Fondecyt 1160877,4320338073
2809657845,1,200021-162628,4320320924
4399261683,3,2023YFB4402301,4320321540
3121052711,1,T22-603/15N,4320321592
4220727252,5,71701158,4320321001
1969459753,1,AE201118,4320314145
3210376124,1,,4320323670
2998631555,1,,4320319993
2893576477,1,AGNOSTIC (742648),4320334678
2924851161,1,,4320309133
4224248729,1,21871128,4320321001
2403953117,1,GP-IPS/2013/9397300,4320322714
3124624974,1,2019R1F1A1063151,4320322120
4200588860,3,,4320306155
4294792745,1,E2500201,4320321133
2799308043,1,09-0310,4320307867
4280600107,1,SIP 20210484,4320321694
4396547863,1,,4320312568
4224128127,4,2021C03094,4320321001
4385611800,2,,4320321885
1985926216,1,NNX11AQ29A,4320306101
4362523974,1,21ZR1409600,4320309612
2121660325,4,353634,4320334593
3010492725,8,,4320332193
4294723237,3,KJZDK201800801,4320324805
4379390583,2,,4320322724
3010933930,3,,4320328672
4400446541,3,2017YFC0506102,4320335777
4391028735,2,62275082,4320321001
3040109440,4,P41 EB017183,4320337363
4283031739,15,refNE/R016429/1,4320334631
4221008660,2,,4320324174
1965995521,1,KNW-1-011/P/2/0,4320310064
4400763382,4,U01MH082022,4320337346
4353033322,1,MOP1301431,4320334506
4391430016,6,62071087,4320321001
2987086758,8,DK57178,4320332161
4388691643,9,UMO-2018/30/M/ST9/00757,4320322511
3214342531,2,R01NS113828,4320332161
2604763820,1,,4320311687
3045901682,2,B17018,4320327912
4295423209,6,U01CA231081,4320337351
1987863569,1,DNRF82,4320320943
4200451241,6,318995,4320321108
4401396678,1,21867004,4320321001
4401249529,1,2023-JC-QN-0125,4320324173
2777126867,1,,4320321091
2795964678,1,21506155,4320321001
3007717668,1,POCI-01-0145-FEDER-030463,4320334779
2979341183,2,,4320325313
2726210277,2,APP1077966,4320334705
3033650946,2,,4320306084
2901875113,9,41771409,4320322847
