institution_id,alternative_name_seq,alternative_name
4210155263,1,Volition Diagnostics
2802973921,2,"Département fédéral de l'économie, de la formation et de la recherche"
4401726860,4,Charles Schwab Corp
4210141076,1,Minister of National Education Youth and Sport
4210160137,1,한국 영어 교육 학회
91125648,3,Hubei Petrochemical Institute
4210109799,1,Foundation for the History of Women in Medicine
4210163378,2,Mighty Maroons
4210157343,1,وزارة الثقافه والرياضه
4210158430,1,湖州农业科学
4210139670,1,La Jolla Art Museum
200267027,1,Juarez University of the State of Durango
4391012558,2,Nordic University
154019184,2,新生醫護管理專科學校
4210132487,1,Kværner Foundry
66760702,2,കൗൺസിൽ ഓഫ് സയന്റിഫിക് ആൻഡ് ഇൻഡസ്ട്രിയൽ റിസർച്ച്
2802618504,1,Sinchi Amazonic Institute of Scientific Research
1327095140,1,Swyddfa Ystadegau Gwladol
185088104,2,Tōkyō toshi daigaku
4210124039,2,நகரம் திட்டமிடல் மற்றும் நீர் வழங்கல் அமைச்சு
188922065,1,Uniwersytet Ekonomiczny w Katowicach
3131720328,2,Kagoshima joshi tanki daigaku
4210103098,1,Association of Unity Churches International
4390039258,1,U.S. Department of Energy Office of Science Fermi National Accelerator Laboratory Fermilab Accelerator Complex
4392738136,1,پژوهشگاه علوم و فناوری اطلاعات ایران (ایرانداک)
4210133125,2,三菱電機
101240087,1,High Point College 
4387152684,2,Государственный комитет по стандартизации Республики Беларусь
4210090156,1,Державна установа “Нацiональний iнститут терапії iменi Л.Т.Малої Національної академії медичних наук України”
4210118345,1,CFRX
4210164210,1,Comisión Nacional de Actividades Espaciales
1338124936,1,Musée américain d'histoire naturelle
4210166173,1,Innosuisse - Schweizerische Agentur für Innovationsförderung
4210115062,1,自然科学研究機構アストロバイオロジーセンター
4210094609,2,Ignatianum University in Kraków
4391768024,3,МЕГАГРАНТЫ
67388046,2,دانشگاه علوم کشاورزی و منابع طبیعی گرگان
4210132192,2,Institute of Thermomechanics of the Czech Academy of Sciences
4387152863,1,"PAU Institute for Basic Sciences, Technology and Innovation"
4210136093,3,Федеральный Ростовский Аграрный Научный Центр
3129245204,1,Pambansang Pamantasan ng Tarlac
4210131645,5,NOAA's Southeast Fisheries Science Center
3132410176,2,Seikatsu Gakuen Tankidaigaku
2898722043,2,Direction Générale Justice et Consommateurs
55862774,1,পশ্চিমবঙ্গ রাষ্ট্রীয় বিশ্ববিদ্যালয়
4401726986,3,CABIO
2802014819,2,State Government of Gujarat
4210111685,1,Revue d'histoire de l'éducation
4210157621,2,Universidad de Sancti Spíritus José Martí Pérez
4210107555,2,t2i
4387153534,1,Institut za javnu upravu
4210102300,1,福山市立動物園
4400008998,1,Instituto de Investigaciones y Políticas del Ambiente Construido
4210116757,2,Fuzhou City Dermatology Hospital
4210148402,1,Europäisches Institut für Energieforschung
4400573253,4,Korea Hydro & Nuclear Power Co Ltd
4038911,1,British Economic Association
4210165021,1,株式会社松風
4210103625,1,དཔལ་འབྲུག་ཞིབ་འཇུག་ལྟེ་བ་
23215429,2,Friedrich-Ebert-Stiftung
4210118138,1,Universiti Islam Sultan Sharif Ali
4210112884,1,哈尔滨石油学院
4387152782,1,Қазақ ұлттық қыздар педагогикалық университеті
4392021189,1,Institut de Ciències del Cosmos de la Universitat de Barcelona
4210120974,1,دانشگاه آزاد اسلامی واحد تفرش
4210160784,2,Wirtschaftsministerium Baden-Württemberg
4210152609,1,Stephen Hospital
4387154083,1,The Dorrance Family Foundation
4387152625,4,WWF Sweden
4210092471,2,Philadelphia Soul Charitable Foundation
4210147000,2,Corporation des enseignants du Québec
4210159047,1,Institutul Naţional de Cercetare-Dezvoltare Turbomotoare
4210144860,1,First Affiliated Hospital of Henan University of TCM
4210165480,1,上海市奉贤区古华医院
4210128497,1,仙台商業高等学校
4210090789,1,"Ministerio de Economía, Fomento y Reconstrucción de Chile"
4210121249,1,Agencia de Calidad y Evaluación sanitarias de Cataluña
4210105214,1,Field Operating Agency
126533617,3,Alliant
4210107540,1,IMS Lahore
4210100468,1,Universitätsspital Zürich
188538660,2,Universidad de Colorado en Boulder
4401726994,1,Duolingo Inc
2803004145,2,Instytut Biologii Ssaków Polskiej Akademii Nauk
4210151045,1,Bộ Nông nghiệp và Phát triển Nông thôn
4210141665,1,Combined Energy Technology
4210092495,1,中国科学院苏州纳米技术与纳米仿生研究所
162706563,1,호서대학교
76240187,2,Military Academy
4210087052,1,CTCA at Eastern Regional Medical Cente
1282636271,3,Björneborgs universitetscenter
4210160825,2,Research Center for Anthropology and Comparative Sociology
2802297037,1,Templeton Foundation
4387153463,2,ENSA Marseille
4210157048,1,Lishui Agricultural Research Institute
3132631111,2,Донишгоҳи техникии Тоҷикистон ба номи М.Осимӣ
3130679892,1,神戸親和女子大学
2800585909,1,Willingdon Hospital
4210103289,2,Spedali Civili di Brescia
186995768,4,University of Cassino and Southern Lazio
4210122181,1,Centro Universitário Christus
4210159959,1,Tokyo Metropolitan Toshima Hospital
4210138523,1,NIHR Biomedical Research Centre at University College London Hospitals NHS Foundation Trust and University College London
2801038431,2,羅東博愛醫院
4389425502,2,Soryuushigen Shikaku Kenkyuusho
4210165208,1,Institute for Solar Energy Research Hamelin
4210088452,1,Culture and Sport Glasgow
4210091438,1,Nightingales Home Health Services
4210113433,1,奈良県立医科大学附属病院
4210142213,1,The QE
4390039279,1,Minnesota Mayo Clinic Cancer Center
2802697327,1,Senckenberg Gesellschaft für Naturforschung
4302045,4,Запорожский национальный университет
2802603360,1,南部科學工業園區
4210142216,1,Te Papa Atawhai
4391768013,1,State Key Lab of Water Resources and Hydropower Engineering Science
194701111,3,Украинская медицинская стоматологическая академия
4210145937,1,广西中医药大学附属瑞康医院
140172145,2,UConn
4210164220,3,Российский Научный Центр Хирургии им. акад. Б.В. Петровского
169071405,2,河北北方学院
2801743197,1,Academy of Fine Arts of Florence
95674353,2,Catholic University of Louvain
4210142900,1,European Ceramics Centre
932239252,1,"Shanmugha Arts, Science, Technology & Research Academy"
4210147015,2,Всероссийский НИИ кормов имени В. Р. Вильямса
4387153226,1,四川建筑职业技术学院
165580012,1,国土地理院
110475456,1,나사렛대학교
2799418822,1,Office of Ocean Exploration
4210164781,1,Detroit Baptist Divinity School
4210129869,1,社会医療法人原土井病院
4387154551,1,Aggreko
4394709223,3,U.S. Department of Energy Civilian Nuclear Programs
4210120221,1,Max-Planck-Institut für Bildungsforschung
4210112594,1,Gereformeerde Hogeschool
115849699,2,神戸芸術工科大学
4210086139,1,"Федеральное государственное бюджетное учреждение науки Институт природных ресурсов, экологии и криологии Сибирского отделения Российской академии наук"
4210094526,1,Fundamental Baptist Bible Institute
4210105573,1,Foshan Hospital of Traditional Chinese Medicine
4392021111,3,ZRS Koper
3132241830,1,សាកលវិទ្យាល័យ អាស៊ី អឺរ៉ុប
4210157292,1,ヤマサ醤油
4210117138,3,Institut tehničkih nauka SANU
4387152308,1,جامعة النيل
4210156702,2,Upper Silesian Pedagogical University Of Cardinal August Hlond in Mysłowice
4210108865,3,Communication School of Zhejiang Province
11381156,1,大阪学院大学
16748637,1,Celal Bayar University
4210096386,1,Christian Worship Center
4210093657,1,Museo de la Memoria y los Derechos Humanos
3132832342,1,Baptist Divinity School
4210114923,1,институт современных технологий и экономики
4387156200,1,Fairtrade Česko a Slovensko
4210128075,1,Changchun College of Traditional Chinese Medicine
4210100800,1,Αναπτυξιακός Οργανισμός Αμβρακικού
33616363,1,Івано-Франківський національний технічний університет нафти і газу
4210108264,1,香港中華總商會
4387155659,1,qGenomics
4210127766,1,Nemera La Verpilliere
4210162389,1,Esoterix Systems
4210104269,1,河间市人民医院
4210151348,1,Effecta Energy Solutions
4391767814,1,脑与认知科学国家重点实验室
4210117430,1,Kokuritsu Kokugo Kenkyujo
4391768105,2,深海矿产资源开发利用技术国家重点实验室
4210114553,2,Dresden Conservatory
2799936898,1,愛知医療学院短期大学
4210165782,1,제주 대학교 병원
1323260719,1,Republic of Singapore Police
4210091646,1,NRC Grapes
168889406,2,বেগম রোকেয়া বিশ্ববিদ্যালয়
4210094576,1,Gruppo svizzero di oncologia pediatrica
4210157616,1,IAV Hassan II
4210112308,1,Aquitaine Regional Council
4392738112,3,British Medical Association Foundation
60053951,1,Polytechnic University of Valencia
210167222,2,Institut universitaire de sciences motrices
4391768208,3,Cognitive and Semantic Interpretation Engineering Laboratory
35886859,1,Koreatech
4210146151,1,同愛記念病院
4210091792,2,Ферганский Политехнический Институт
4387156006,2,まえかわほうおんかい
24571045,1,Université du dakota du nord
2802390878,3,Shào Yìfū Yīyuàn
4210139210,1,株式会社マキタ
4210125471,2,Observatorio Meteorológico de Manila
4387152993,1,Standar Nasional Satuan Ukuran
4400008941,3,Univerzitet u Beogradu - Rudarsko-geološki fakultet
4210091383,2,Association Canadienne du Diabète
3129407644,1,共栄大学
130480701,1,Liaoning Institute of Finance and Economics
4387154242,2,JDRF Israel
4210106122,1,南方海洋科学与工程广东省实验室 (广州)
16269868,2,Universidad de Santa Clara
2801450391,1,Dev Sanskriti
4210134115,1,Институт экологии растений и животных УрО РАН [править | править вики-текст]
4399598399,1,Andorra Research & Innovation
4210135102,1,Institute for Resource Management
4210088939,2,Hindustan Aircraft
4387153063,1,Agency for Innovation by Science and Technology
148001295,1,European University-North Macedonia
2801351171,1,King Edward Memorial Hospital for Women
4210129449,1,Max Planck Institut für Innovation und Wettbewerb
4210109245,1,Kyrgyz National News Agency
4210166234,2,CREA Cerealicoltura e Colture Industriali
4388446385,2,量子場計測システム国際拠点
178098764,2,Yasui Sewing Machine Co.
4210144105,1,FM Technologies Inc.
4210120634,1,"Фізико-технічний інститут низьких температур ім. Б.І. Вєркіна Національної академії наук України, Харків"
4210090250,1,Laboratoire de Thérapie Génique
4210142203,1,The American Revolution Center
4210125478,1,Hon Hai Precision Industry
4387152484,2,Council of Tenerife
4210106009,1,Institutul National de Cercetare-Dezvoltare pentru Metale si Resurse Radioactive
4210147983,1,广东警官学院
75655653,2,Trafikverket
4210118451,1,"Instituto Federal de Educação, Ciência e Tecnologia Catarinense"
4210092920,1,Association Suisse des Investisseurs en Capital et de Financement
4210133996,1,大阪府立成美高等学校
4391767757,1,结构化学国家重点实验室
4210131645,16,NOAA Fisheries Southeast Fisheries Science Center
60770847,2,Louaize College for Higher Education
4392021244,3,MSU-Tawi-Tawi College
4210139956,1,대전테크노파크
4210128619,1,"Long Island Museum of American Art, History, and Carriages"
97565354,1,Universität Lausanne
4210126342,1,Тюменский областной онкологический диспансер
4210102494,2,内蒙古电力勘测设计院
4387153590,2,Dragonfly Therapeutics
4391767961,1,AiF Project
4210128260,1,天津能源投资集团有限公司
