concept_id,language_code,concept_international_name
42014341,kk-latn,Xalıqaralıq äwe quqığı
2778538162,fa,تپنده خرچنگ
2779209813,sv,ekumenik
2780822005,en-gb,Particulate pollution
203075996,zh-cn,操纵子
148027575,zh,木栓质
2778348171,zh,法人團體
2776397876,it,Ciberinfrastrutture
32235935,ko,국민 계정
68643176,nn,kulturvitskap
2779501167,kk-cyrl,Чемпионат
205649164,cu,гєѡграфїꙗ
3020063470,ur,جراحت
2779870537,zh-hant,甲酸甲酯
2779731873,uz,Gis tutami
2781119925,hy,Շմոլ գազով թունավորումներ
131667965,ca,cicle visual
126026641,da,Hydrosfære
2992397963,uz,Anaeroblar
2777884120,ja,グルタル酸
2776833033,zh-cn,头颈癌
2779097976,zh-hant,仲鉬酸銨
2779366285,sv,libido
144918251,zh,副翼
2777655684,sr,Orientin
3756478,zh,光轴
2780098137,tr,Whiplash
206891323,fi,Mooren laki
2777072776,ru,Вирусный гепатит
2777897970,zh,类球红细菌
203440823,nl,Type D-persoonlijkheid
3019721787,ko,사이리스터
2781422959,be-tarask,натурморт
2780322207,ku,Peymana aştiyê
79794668,en,heterojunction
2778080508,ca,Curitiba
84548589,eo,Glaĉerlango
2992660301,pt,Fratura femoral
2777462759,fa,جاسازی کلمه
2910882050,ie,Gamma subunit
2780042749,ca,Model de Kuramoto
2780772204,zh-tw,全溝血蜱
3020433029,fr,soins des cheveux
21565614,tt,митабалумикы
2779736392,hr,Patološki nistagmus
812465,tr,Hücresel Yapay Sinir Ağları
2779635184,kab,tiɣremt tamzikt
2778823387,he,ג'לטין
2777127260,el,Ρίκινος
120665830,bs,optika
161223928,pt,Centro de curvatura
2992462566,sr,месна индустрија
2908580079,zh-cn,血液学
116248031,en-gb,automata theory
157252659,ko,적분기하학
174333608,he,אסטרואיד טרויאני
71140485,fr,cavalier
11693617,tl,Pragmatiks
549387045,es,molibdeno
2777825866,be,Тапаз
2778169228,nb,Starrslekta
2909579832,en,aneurisma
2910457203,mg,Distal interphalangeal joint
2776330855,ca,fosfatidilcolina
2781195155,pt,córtex pré-frontal
3019965780,jv,retardasi mental
5791170,yue,食品工程
3017725331,ta,கருப்பை நார்த்திசுக் கட்டி
2781372214,eml,Mósca sasìna
2781094106,en,commercial fishing
157181609,el,βιώσιμη κινητικότητα
29450819,zh-tw,社會達爾文主義
2777500614,cs,pevná linka
92927620,bg,мергел
3018412434,ban,vidheo gim
2776442642,sv,Stickmygga
2780708024,eu,disenteria
73683733,ja,ファンデルワールス半径
2777500614,sk,Pevná linka
2776258540,ar,حديد زهر رمادي
2777581007,de,Silanole
16678853,my,လူသားတို့ အခြေချနေထိုင်ရာ
2984708878,el,κατασκευή
26854220,fr,Essai d'adhérence de revêtement
2775839202,la,Eulophidae
2992889544,ru,избирательная реформа
2778890739,pt,Meia de compressão
2777023796,pl,Rzęsistkowica
2778439535,war,Amide
2778643788,fr,chlorure de cadmium
207168407,ca,corba de Lissajous
2780100914,lb,Sexaarbecht
2781276381,en,eclampsia
23837897,en-ca,Genetic engineering
157532075,ru,Протестантская трудовая этика
2776158911,zh-tw,象皮病
1793878,uk,Позачергове виконання
76655392,fa,باریون‌زایی
3017571381,ne,खोकी
199635899,ja,地磁気
3020063470,fj,Veisele
3020144179,ca,història clínica informatitzada
207468940,el,Brute-force attack
2985797610,de,Wärmewiderstand
2777590204,el,Τοξικότητα Οξυγόνου
41350136,sma,filosofije
109297577,gsw,Passwort
2777469322,pt,Zaire ebolavirus
2776237364,fi,Näiveet
2779479571,en,at-risk young person
2779538965,sv,börskurs
192030150,nl,Internet exchange
2776991684,eu,adenosina
3019673199,en,Iron tests
46875033,ia,numero rational
44527139,fr,Revenu marginal
90987359,de,Momenten-Magnituden-Skala
2778066766,fr,Portunus trituberculatus
3019236073,cs,transžena
2777863827,war,Paxillus involutus
53991642,wa,Biyocarburant
2779218887,nl,Fenthion
2994354051,ba,Аллергия
2780444219,he,קשיבות
111919701,sr-el,operativni sistem
3018424690,fi,Tärkkelys
2778731027,fa,بخشش
161511644,fi,APU
204160518,sn,Tsika yekurava nhamba
2778303719,uk,Siphoviridae
127145964,pt,Sistema de ventilação de recuperação de calor
13721787,is,Vedanta
540056406,jv,Holmium
2780694816,id,Kelenjar adrenal
94625758,km,នយោបាយ
2778489058,zh,绒毛膜癌
25822816,da,Ryolit
2776501849,cs,lumbago
2994342964,ko,보톡스
2780599195,gl,Leishmania major
2780797469,ast,Helianthus
43803900,fa,لحن
2991670904,th,มหาวิทยาลัยรัฐ
154130900,hu,Talmud
74797697,pa,ਗੈਲੀਲੀਅਨ ਇਨਵੇਰੀਅੰਸ
3018127138,uk,серцево-судинні захворювання
106447425,as,শক্তি
138651985,ms,Farmaseutik
80875076,sat,ᱟᱜᱽᱞᱩᱴᱤᱱᱮᱴᱤᱵᱷ ᱯᱟ.ᱨᱥᱤ
2778828898,sk,Doxa
2776981962,nn,blæretang
2779609581,ar,سيفزولودين
2910798392,el,Μπελούγκα
85107622,zh-sg,不稳定对超新星
2993612524,war,Al-Qaeda
11796040,ast,omnívoru
2993970742,lt,Diskriminacija dėl amžiaus
124998573,ca,Visual Basic Script
2908551600,pt-br,gait deviation
2781291461,uk,Micrococcus
2776954459,kk,Аденовирустар
2779207338,xmf,ინდონეზიური ნინა
156380964,ml,ജൈവോർജ്ജം
2779607525,cs,methanol
206888209,en,Standard penetration test
3017438360,es,población mundial
2993612469,af,Vocal communication
2910218225,zh,精神康復
2993073581,zh,栓塞
13721787,te,వేదాంతము
9996903,de,Nonce
2781440064,na,Göran
99617461,ca,corba de Lorenz
2776026763,sv,Sanjiang Pingyuan
137471899,sq,Local Area Network
110046852,sv,datorstödd översättning
24343810,ca,dom de lava
36289849,vi,khoa học xã hội
2776435913,he,רסטריקטיבית
2778934191,kk-arab,شاعان
2776001163,tg,жанри бадеӣ
2777179333,hy,Պիրոխաղողաթթու
2780375031,el,Λετονικά
2910255093,ceb,Puccinia striiformis
2779536738,sco,oryx
68476402,eo,enhavtabelo
2779762703,co,Poecilia reticulata
81307892,de,politische Kultur
548253320,sr-ec,филмска комедија
2778778762,zh-hant,酚酸
28859421,ro,mitocondrie
2779322244,ca,antiandrogen
2780062341,or,ବର୍ସାଇଟିସ୍ ‎
187767449,bg,Картон
2779221052,en-ca,Crassulaceae
2780876595,uk,Основний мієліновий білок
2779362680,fr,HERG
2909994101,af,Hipertensie
2993278855,ro,Virtute
2780844864,tt,әйтелеш
25597596,cs,židovské dějiny
5313481,zh,依赖保育
2910587469,te,వరిగెలు
2778495318,zh,先進巡天照相機
2777649898,fa,آبی اوانز
201661490,pl,Pierwiastek sześcienny
2910798392,de,Weißwal
3018377353,da,frivillig
99000247,sv,Fjärran östern
2778951896,ar,إدارة المراعي
195295435,et,Püloon
2910798071,nb,endetarm
136752280,be-tarask,геадынаміка
2780647506,ja,ハンチントン病
2778087150,en,ado-trastuzumab emtansine
11392498,te,వెబ్ సర్వర్
2991963186,bho,चाउर
83408046,ja,トンネル接合
164620267,bn,যোগের বর্তনী
2780463255,es,Cefamandol
3017867661,es,aceite de algodón
2988667872,nl,organisatorisch gedrag
195547243,ast,Escenografía
2776643329,fa,ماهیچه پهن بیرونی
41833934,ja,リーマン積分
2775976403,li,Aphidoidea
64332521,en,quality-adjusted life year
525488444,ro,Neptun
2776192033,min,Malacostraca
175181221,pt,prospeção
2776458731,zh,擬盤多毛孢屬
3020376007,zh-hant,西孟加拉邦
2994142871,kn,ರಕ್ತ
2992909513,hu,ember
2777612814,sr,хлорал хидрат
2992671056,bg,Здравна наука
2778677889,eu,Garun fornix
205483674,pl,Wyładowanie elektrostatyczne
61122496,is,Súlurit
2778597550,azb,اتیلن
2776867272,de,Entamoeba histolytica
135339813,pt,Retrorrefletor
2781240822,fa,نشانگان ویلیامز
3018280585,ro,asistența medicală
2908856526,nap,Antibody therapy
2777417529,en,State-Trait Anxiety Inventory
18146895,nl,transpersoonlijke psychologie
2910687382,mzn,ترانس‌جندر
5364575,ml,എഎക്സ്എല്‍
119830904,ca,segona forma fonamental
2780728571,ko,에틸렌다이아민
91614233,pt,Célula solar flexível
78139691,pl,Amyloplast
2780505606,io,Rhodiola rosea
2778278907,ko,세포질내 정자 직접 주입술
2778072784,tr,Kefir
2992140384,be,камп'ютарная тамаграфія
58650310,ru,полдень
51286037,zh-hant,光電子發射能譜
116709606,be-tarask,эфэктыўнасьць альгарытму
2778730409,zh,工作記憶訓練
80890224,fi,Lafferin käyrä
2909354612,mn,Коала
163629137,ca,sifó
93237805,en,enantiopure drug
2909059896,pt,leucemia linfoide crônica
2994428872,kk,Алкендер
2992918937,lt,Organizmas
2781089502,ca,desenvolupament humà
171912257,wuu,机器
175528265,fr,structure chimique
2991958027,ar,نظام انتخابي
202050865,nl,hectare
85735339,br,Oadvezh ar maen
2779416288,fy,Trije-ienheid
179077568,zh,社會規範方法
167085575,ja,平均二乗予測誤差
141268709,fi,joensuu
2775954233,pt,desodorizante
2780026712,bar,Legierung
116248031,cs,Teorie automatů
2992173159,pl,psychoterapia
139254425,en,Volume of distribution
3019288012,it,vitamina B6
2778409550,pt,hiperêmese gravídica
104954878,zh-hans,路由协议
146079980,uk,філософська теорія
46175816,sr-el,Analitička geometrija
33039251,sw,'' [[Usimamizi wa yaliyomo]] ''
3020368824,gl,Light intensity
31568149,cy,yn agos at fod dan fygythiad
2992244235,nds-nl,plaanten
45504901,ka,სილაბუსი
2778540768,el,Αραουκάρια
2781098347,eo,Verda tegmento
37789001,sr-ec,графички кориснички интерфејс
501008422,wuu,直接民主制
42321380,kk,Сипаттауыш көпмүшелік
117312493,zh-hans,多元微积分
519991488,nds,Python
2908597655,da,kejsersnit
23131810,ru,Обсервационное исследование
2780202899,tl,pagtatalik
2778275279,wo,Lycaenidae
40937832,scn,càrrica elèttrica
137581009,tr,Yüzey sertleştirme
2776965311,ur,اونٹ کا دودھ
549673821,yue,解剖病理學
2992072480,bn,খিলান সেতু
2910483065,zh,青少年
2777358917,ja,ゲオスミン
66908091,ca,Amortiment
124952713,mad,literasi
2780580887,es,gefitinib
40018170,ru,Приливная энергия
2777957205,pt,Uretra prostática
50831359,lv,asamblervaloda
161222754,is,Silt
169081014,eu,Mistizismo
148869448,ur,لمعان
81751973,fa,انباشت سرمایه
2779183276,kg,Disability benefits
2992789181,bg,Дистимия
64999384,ru,симметризация
75745590,fr,Roton
3019058438,ru,Крэк-кокаин
2779447285,da,hofteben
2987851454,id,Fungsi (biologi)
168056786,lt,Asfaltas
10238366,ta,நிலைமத் திருப்புத்திறன்
2778110749,sl,Podaljšana hrbtenjača
2775849661,kk,Есірткілер
2778044827,es,piscívoro
2779173956,az,Yamac prosesləri
2776055305,ja,肉芽組織
2779321823,ru,варваризм
30820588,la,Planta herbacea
2994532551,ca,virus del papil·loma humà
2781249023,zh-hant,藝術治療
2777677027,zh-sg,蒙特利尔议定书
67363961,et,Info- ja kommunikatsioonitehnoloogia
2777394947,ru,сальбутамол
2993312423,el,ιατρική
2993767517,ms,Modern literature
555745239,gl,Sonar
2779824158,ia,Passivo
2781173009,zh,头先露
101755528,es,hipótesis de Sapir-Whorf
160306043,ckb,دەفەی سینگ
2781232198,ml,ചെറിയ ഞെരിഞ്ഞിൽ
19689857,nl,eerste orde logica
2779947927,uk,Baru
2779227729,pl,Indo-Pacyfik
95925971,cs,Kontrolní matice
2780904754,ta,பழமைசார் மேலாண்மை
150199151,fr,uranium appauvri
2778179970,ga,Peasair chapaill
2777964439,vi,Holonomic
2780980858,zh-sg,双数
2776368116,ca,Embolcall circumestel·lar
2909514840,da,Plejefamilie
2778261627,fr,trouble du mouvement
2780817911,pl,ryjkowcowate
139719470,vi,Kinh tế học vĩ mô
2781366471,zh-hant,陽起石
2987379237,pt-br,gerenciador de arquivos
195733852,uk,Андромеда
2778440429,kk-cyrl,Франчайзинг
2779744641,co,lingua
2780784151,it,Batterioclorofilla
1220278,sv,grekisk litteratur
58445606,ca,Sorció
3017560507,zh-hant,高半胱氨酸
21822782,nan,An-té-nah
120927855,tt-cyrl,веб-кушымта
179998833,fr,chromatographie en phase liquide à haute performance
53105687,el,φυσική σταθερά
2779110813,fi,Päärynälevä
191897082,bar,Metoikunde
2779734285,ku,Nexweşiya parkinsonê
577917,is,Próf Turings
132646400,id,Sistem pendinginan
44659138,cs,Baireova věta o kategoriích
2778470625,es,Borazano
2779631027,sv,Digenea
138331895,be-tarask,электроніка
190538878,ru,эксцентричность
2994359068,tr,hidrolik
2992800306,sco,Democracy
149774189,zh-hant,免疫球蛋白結構域
3020212850,iu,ᑳᕉᓖᓈ ᓂᒋᖅ
2992911641,zh-hk,人力仲介
2679804,vi,Gia trưởng
2781273459,en,Chytridiomycosis
122203268,cv,Пулаяслăхсен теорийĕ
2780129066,en,aliphatic compound
61644593,ca,Temperament
89715816,en,Variance decomposition of forecast errors
2984499602,uk,програмне забезпечення
2777047711,th,วัคซีนอหิวาตกโรค
2993762526,ht,Repwodiksyon
2776613168,ru,ананас
2911181187,nl,vrouw
2777118497,lv,Saules aptumsums
2778876835,ko,파출리
2779483780,pt-br,geólogo
2908742493,wuu,血小板
2776119469,zh,希塞菩
49853544,ast,Biomolécula
2987621370,cs,dielektrikum
2781234745,nl,ZEBRA
2993790278,sr,неурон
2780390811,da,hårdførhed
120806208,scn,vulcanu
3017627122,da,lever
2988643123,de,Gesundheitswirtschaft
156945495,fr,terrassement
2776021025,uk,стремено
2776026716,ru,красный гигант
3018428822,hif,Chinese bhasa
187615540,zh-hans,環形镭射陀螺儀
2993951264,kk,Үй тышқаны
2993126654,zh-sg,气候变化
2775966360,fr,sylviculture
35441770,sh,Statika
2778354389,fa,ازدواج اجباری
2993972936,ast,Democracia
2779768347,zh-hans,格列苯脲
196822366,uk,паренхіма
154438410,es,grupo consonántico
2781442855,zh,氟地西泮
111599444,zh-hans,基因治疗
2776207046,nys,Meloidogyne
2779433084,sr,Bajpas
2780590118,ar,عسر التغوط
2778324724,hr,Elektrifikacija
2776710024,ro,Cydia pomonella
35195891,sr-el,S faza
2780114936,hi,वासना
191735495,sr-el,Diskordancija
2775858608,hu,Antiepileptikumok
2776041390,ko,클로로벤젠
2909082478,de,Karzinom
504331141,arz,ديجلوسيا
126071100,eo,filio
12707504,en,phase-locked loop
2994492776,he,חמצן
78397625,zh-hant,判別式
137618395,he,אינדקס ליפוף
47558249,it,Reazione a catena della ligasi
96026104,sk,Diamagnetizmus
2777341932,es,status epilepticus
2777965090,hu,Sovinizmus
115028873,sh,Kondenzacija DNK
8035138,de,Myosin-leichte-Ketten-Kinase
2991747379,awa,प्रविधि
205531365,mk,старогрчки јазик
20480867,hi,आर्क वेल्डन
2779447285,nn,hoftebein
2780402116,kk-arab,پوداگرا
2777453290,en,RELB
61352017,az,Avtomat açar
2992972582,zh-sg,稅
3019992650,cy,cemotherapi
2776674678,tr,Kömür tozu
107130276,tt,эпидемиология
192039680,ar,معاملات البلازما
2778660654,nn,tonsillitt
522846370,uz,Gamma-astronomiya
541565711,arz,اثمد
111662179,zh-hans,系统生态学
2991803051,kbp,Suu
2781129162,sr,Енглеска реформација
150189527,ru,Эталонная модель
2775988993,vi,Arabidopsis thaliana
94523830,it,sistema di equazioni lineari
119839945,vi,định danh duy nhất
514101110,gu,માછીમારી
2776445417,mk,реинкарнација
2910710179,fa,غفلت یک‌سویه
160776313,nn,massiv
193798670,koi,Важ Эллада
542576722,ast,Bariu
2778444522,km,កីឡាបាល់ទាត់
2910669755,ku,Peptîd
54965259,en-gb,cellulose fibre
3018209156,sr,Beta-2 adrenergički receptor
523747234,es,.NET Framework
2777479560,fr,endocol
200645514,fa,مهندسی سازمانی
2910416839,ka,ბიოქიმია
165107724,nb,internasjonalt farvann
2779597090,ba,Һағыҙаҡ һымаҡтар
2778091633,de,Kontaktekzem
2778485729,hi,dyeing in textile
22116519,de,Sättigbarer Absorber
2776334287,qu,Hawaqlla muru unquy
2778772119,ru,Стеатоз печени
30421969,ar,التقاط النيوترون
2780878074,ast,‎Aphis gossypii‎
3020808697,zh,篩檢
2779896975,fa,سیگموئیدوسکوپی
2776730177,ta,அசிட்டமைடு
11924407,hy,Գերհոսուն պինդ նյութ
157479481,uz,Magnit oqim
2780376107,ja,フィラリア
2777306635,udm,Улмопу
2780600097,zh-hant,牡蠣科
2776243918,scn,Sudisfazzioni
2779418094,kk,Құныс
2778692574,sr,вера
2994164801,id,Cuti kehamilan
3018430615,io,meningito
142669718,kn,ಕೋಶ ಕಂಕಾಲ
2992410312,wa,Radon
154611951,es,Agglomeration
2780676017,es,Carvacrol
170320730,pt,ideal primário
2993272671,fr,thrombocyte
119513131,pnb,صحافت
186379835,zh,英里
556039675,sr,традиционална медицина
2778484989,bg,Парад
2779867292,id,Lempeng Afrika
2778501071,en,paclobutrazol
2777202286,ku,Xwînhêner
